post_id	place	score
1008279892518211_1120691511277048	sousse	0.027461698383
1008279892518211_1117438138269052	sousse	0.0265735431426
1008279892518211_1110966148916251	sousse	0.0275084517544
1008279892518211_1087426767936856	sousse	0.0209724354542
1008279892518211_1085455964800603	sousse	0.0190225079333
1008279892518211_1084261604920039	sousse	0.0217714045286
1008279892518211_1079835572029309	sousse	0.018215632419
1008279892518211_1068777246468475	sousse	0.0157102359995
1008279892518211_1048430525169814	sousse	0.0132572320675
1008279892518211_1047297878616412	sousse	0.00946229973632
1008279892518211_1044435822235951	sousse	0.00901357302953
1008279892518211_1040082722671261	sousse	0.00807419160064
1008279892518211_1033105936702273	sousse	0.00592021987863
1008279892518211_1583617634984431	tataouine	0.0930753161442
1008279892518211_1566121580067370	tataouine	0.0872973269632
1008279892518211_1540465965966265	tataouine	0.0920367711623
1008279892518211_1457772450902284	tataouine	0.0965574191105
1008279892518211_1299481226731408	tataouine	0.0597370424083
1008279892518211_1276886405657557	tataouine	0.0575883579417
1008279892518211_1645657558780438	tozeur	0.0991035397574
1008279892518211_1645653658780828	tozeur	0.0985208765382
1008279892518211_1641300725882788	tozeur	0.103834237924
1008279892518211_1639157142763813	tozeur	0.107526288725
1008279892518211_1520930811253114	tozeur	0.084806709983
1008279892518211_1449829941696535	tozeur	0.115087537338
1008279892518211_1708661635813363	tunis	0.109574026729
1008279892518211_1708956122450581	tunis	0.100090252708
1008279892518211_1707703319242528	tunis	0.198948633735
1008279892518211_1707358425943684	tunis	0.103168591419
1008279892518211_1707987425880784	tunis	0.112257337074
1008279892518211_1707907745888752	tunis	0.134362142939
1008279892518211_1708476759165184	tunis	0.10004440397
1008279892518211_1708372042508989	tunis	0.102660944224
1008279892518211_1708421879170672	tunis	0.106951910453
1008279892518211_1708181065861420	tunis	0.104327113578
1008279892518211_1707708025908724	tunis	0.110569794535
1008279892518211_1706822215997305	tunis	0.106273505124
1008279892518211_1707785789234281	tunis	0.0998670566233
1008279892518211_1707664435913083	tunis	0.0998999396366
1008279892518211_1707654965914030	tunis	0.102602513216
1008279892518211_1705463736133153	tunis	0.329127309086
1008279892518211_1707424982603695	tunis	0.103880577026
1008279892518211_1707404929272367	tunis	0.110989444275
1008279892518211_1705967586082768	tunis	0.16887856134
1008279892518211_1704651529547707	tunis	0.144883327283
1008279892518211_1705356502810543	tunis	0.109763135165
1008279892518211_1705447179468142	tunis	0.100637309777
1008279892518211_1704694906210036	tunis	0.112214155655
1008279892518211_1704384009574459	tunis	0.153665621284
1008279892518211_1704272606252266	tunis	0.0996755851939
1008279892518211_1701980066481520	tunis	0.109698748371
1008279892518211_1699105576768969	tunis	0.0999532508034
1008279892518211_1699723756707151	tunis	0.10077884722
1008279892518211_1699592480053612	tunis	0.104907028291
1008279892518211_1697576040255256	tunis	0.101566002872
1008279892518211_1699247023421491	tunis	0.099814389826
1008279892518211_1699161460096714	tunis	0.100921320745
1008279892518211_1693083804037813	tunis	0.144513620989
1008279892518211_1699072353438958	tunis	0.105111096229
1008279892518211_1695522277127299	tunis	0.119119592205
1008279892518211_1695881717091355	tunis	0.11606702015
1008279892518211_1692328800779980	tunis	0.127670032041
1008279892518211_1688888251124035	tunis	0.181081692733
1008279892518211_1685012618178265	tunis	0.15458669271
1008279892518211_1688566134489580	tunis	0.111975863422
1008279892518211_1687302731282587	tunis	0.101096839849
1008279892518211_1688238057855721	tunis	0.116934322675
1008279892518211_1686764138003113	tunis	0.0997610591549
1008279892518211_1684720121540848	tunis	0.0991185661263
1008279892518211_1680754871937373	tunis	0.118433254447
1008279892518211_1674651185881075	tunis	0.10587113172
1008279892518211_1672607546085439	tunis	0.139087436403
1008279892518211_1674819042530956	tunis	0.107265893527
1008279892518211_1675335602479300	tunis	0.100024144256
1008279892518211_1672050322807828	tunis	0.102165983681
1008279892518211_1673791625967031	tunis	0.0982070233431
1008279892518211_1674484285897765	tunis	0.100417300065
1008279892518211_1669398173073043	tunis	0.137275201507
1008279892518211_1668600486486145	tunis	0.122443255775
1008279892518211_1662411327105061	tunis	0.320389155083
1008279892518211_1666495256696668	tunis	0.100830043722
1008279892518211_1667355293277331	tunis	0.101068859048
1008279892518211_1666905469988980	tunis	0.106646036332
1008279892518211_1663831930296334	tunis	0.156936047744
1008279892518211_1664014313611429	tunis	0.101865573895
1008279892518211_1663864173626443	tunis	0.110180761166
1008279892518211_1665328203480040	tunis	0.0995357335692
1008279892518211_1665322073480653	tunis	0.0971015213544
1008279892518211_1665035100176017	tunis	0.0977311240782
1008279892518211_1663869563625904	tunis	0.11366582914
1008279892518211_1663552126990981	tunis	0.0976039095943
1008279892518211_1663603113652549	tunis	0.099187744581
1008279892518211_1661677977178396	tunis	0.0979594682139
1008279892518211_1664048243608036	tunis	0.0989457463571
1008279892518211_1662285750450952	tunis	0.104161350429
1008279892518211_1662436207102573	tunis	0.0978014621564
1008279892518211_1662847360394791	tunis	0.112188959558
1008279892518211_1660405060639021	tunis	0.131396685165
1008279892518211_1661756270503900	tunis	0.158597335755
1008279892518211_1661339620545565	tunis	0.104908293099
1008279892518211_1661482283864632	tunis	0.106599438079
1008279892518211_1661184840561043	tunis	0.109832336497
1008279892518211_1659377137408480	tunis	0.13282826364
1008279892518211_1660840407262153	tunis	0.0966108387027
1008279892518211_1660826703930190	tunis	0.0968229809763
1008279892518211_1659104720769055	tunis	0.0967752673474
1008279892518211_1659435510735976	tunis	0.0965777913537
1008279892518211_1659421710737356	tunis	0.0994720153908
1008279892518211_1659345247411669	tunis	0.104064346098
1008279892518211_1658216457524548	tunis	0.117903343513
1008279892518211_1656064757739718	tunis	0.105273308785
1008279892518211_1655712854441575	tunis	0.111987462113
1008279892518211_1656421174370743	tunis	0.0960908566631
1008279892518211_1655676081111919	tunis	0.105078376641
1008279892518211_1656390911040436	tunis	0.0982601986618
1008279892518211_1655196351159892	tunis	0.136579932038
1008279892518211_1654259794586881	tunis	0.132214674959
1008279892518211_1655595287786665	tunis	0.0999265619277
1008279892518211_1655354071144120	tunis	0.0981807241477
1008279892518211_1655247674488093	tunis	0.0991800506116
1008279892518211_1654192261260301	tunis	0.0964239753247
1008279892518211_1653601861319341	tunis	0.0960133514225
1008279892518211_1652471944765666	tunis	0.16288054825
1008279892518211_1653437158002478	tunis	0.0963207091727
1008279892518211_1651688114844049	tunis	0.136457344437
1008279892518211_1651782431501284	tunis	0.0999846522719
1008279892518211_1651161361563391	tunis	0.101358785333
1008279892518211_1648618661817661	tunis	0.101427089599
1008279892518211_1647435265269334	tunis	0.175291499482
1008279892518211_1645655185447342	tunis	0.13638705227
1008279892518211_1646438842035643	tunis	0.0977838788049
1008279892518211_1646392242040303	tunis	0.10575628731
1008279892518211_1646397062039821	tunis	0.106018343634
1008279892518211_1644685445544316	tunis	0.131377390917
1008279892518211_1644749512204576	tunis	0.120767618648
1008279892518211_1645519902127537	tunis	0.110454349184
1008279892518211_1644473908898803	tunis	0.138034759077
1008279892518211_1645526652126862	tunis	0.113115112296
1008279892518211_1645729172106610	tunis	0.094809097328
1008279892518211_1644570618889132	tunis	0.110894293027
1008279892518211_1643531362326391	tunis	0.11249715976
1008279892518211_1644581268888067	tunis	0.0952453171716
1008279892518211_1643804805632380	tunis	0.0959203923213
1008279892518211_1641106315902229	tunis	0.132343210411
1008279892518211_1643161089030085	tunis	0.102474914028
1008279892518211_1639835449362649	tunis	0.111152881459
1008279892518211_1641123445900516	tunis	0.10196490532
1008279892518211_1639494159396778	tunis	0.121748431622
1008279892518211_1635267596486101	tunis	0.108048662707
1008279892518211_1639400976072763	tunis	0.0941014752976
1008279892518211_1639317179414476	tunis	0.0962916196124
1008279892518211_1639110696101791	tunis	0.135136754071
1008279892518211_1635168383162689	tunis	0.104063892095
1008279892518211_1638959299450264	tunis	0.094059354158
1008279892518211_1638784952801032	tunis	0.0997232566337
1008279892518211_1638862092793318	tunis	0.0940499617526
1008279892518211_1638255682853959	tunis	0.0967189500797
1008279892518211_1638673096145551	tunis	0.0959017923601
1008279892518211_1637016632977864	tunis	0.13657382751
1008279892518211_1637126669633527	tunis	0.1349504368
1008279892518211_1636519189694275	tunis	0.127219332777
1008279892518211_1635508193128708	tunis	0.113942556436
1008279892518211_1634726253206902	tunis	0.114669743247
1008279892518211_1633388543340673	tunis	0.096015855808
1008279892518211_1634723416540519	tunis	0.0950822738578
1008279892518211_1634941723185355	tunis	0.0937268531141
1008279892518211_1634190876593773	tunis	0.131115700886
1008279892518211_1630060857006775	tunis	0.100794914545
1008279892518211_1630813196931541	tunis	0.0936909180508
1008279892518211_1630812970264897	tunis	0.0948397778399
1008279892518211_1630716433607884	tunis	0.0932626852549
1008279892518211_1630328603646667	tunis	0.127978514465
1008279892518211_1630497030296491	tunis	0.0931870325143
1008279892518211_1627465767266284	tunis	0.0938901310803
1008279892518211_1626329704046557	tunis	0.0958042045279
1008279892518211_1623660357646825	tunis	0.476627208063
1008279892518211_1627385187274342	tunis	0.0952220490218
1008279892518211_1625782807434580	tunis	0.0953610463965
1008279892518211_1625756910770503	tunis	0.0993219478508
1008279892518211_1625746290771565	tunis	0.0927677529559
1008279892518211_1622505934428934	tunis	0.105569738131
1008279892518211_1620168177996043	tunis	0.104346746889
1008279892518211_1619939014685626	tunis	0.0948036238311
1008279892518211_1620253434654184	tunis	0.128665385743
1008279892518211_1619010328111828	tunis	0.136089283234
1008279892518211_1618288921517302	tunis	0.0922936915364
1008279892518211_1618333601512834	tunis	0.0919942729314
1008279892518211_1618322184847309	tunis	0.0936143882605
1008279892518211_1618280434851484	tunis	0.0919310146003
1008279892518211_1618137078199153	tunis	0.0918727753709
1008279892518211_1617029911643203	tunis	0.0960298540349
1008279892518211_1615389008473960	tunis	0.125609490271
1008279892518211_1616635878349273	tunis	0.0989818571801
1008279892518211_1614820421864152	tunis	0.158789980631
1008279892518211_1610387215640806	tunis	0.157536921262
1008279892518211_1615837061762488	tunis	0.0924344821887
1008279892518211_1615823671763827	tunis	0.0935406796096
1008279892518211_1613061585373369	tunis	0.21515281248
1008279892518211_1613245275355000	tunis	0.128226997323
1008279892518211_1610767752269419	tunis	0.196478433559
1008279892518211_1609602759052585	tunis	0.11616174646
1008279892518211_1608223445857183	tunis	0.190536174082
1008279892518211_1609149925764535	tunis	0.0953486009951
1008279892518211_1608271209185740	tunis	0.0987810501504
1008279892518211_1603627359650125	tunis	0.135867493654
1008279892518211_1605670552779139	tunis	0.0911037095036
1008279892518211_1603127743033420	tunis	0.0927951135719
1008279892518211_1602900736389454	tunis	0.0904591010785
1008279892518211_1602579703088224	tunis	0.0912729864406
1008279892518211_1601474613198733	tunis	0.108947385098
1008279892518211_1598635626815965	tunis	0.141185331351
1008279892518211_1600347703311424	tunis	0.114551886505
1008279892518211_1600770793269115	tunis	0.092385884052
1008279892518211_1600397426639785	tunis	0.101091702537
1008279892518211_1599843020028559	tunis	0.0911707475547
1008279892518211_1600036856675842	tunis	0.0904813407051
1008279892518211_1598204440192417	tunis	0.0924165996076
1008279892518211_1597345686944959	tunis	0.103814710815
1008279892518211_1598287763517418	tunis	0.115143101268
1008279892518211_1598403363505858	tunis	0.0948644343975
1008279892518211_1598258516853676	tunis	0.0899301442954
1008279892518211_1597783646901163	tunis	0.0900975069325
1008279892518211_1596221453724049	tunis	0.109150482766
1008279892518211_1595516800461181	tunis	0.0994903201868
1008279892518211_1594197650593096	tunis	0.0943380933964
1008279892518211_1594766910536170	tunis	0.0944510006036
1008279892518211_1594953597184168	tunis	0.0896863318925
1008279892518211_1590431137636414	tunis	0.115891363866
1008279892518211_1590273954318799	tunis	0.180800340892
1008279892518211_1591291780883683	tunis	0.0891450694876
1008279892518211_1590678874278307	tunis	0.0892069329129
1008279892518211_1587759514570243	tunis	0.166095032098
1008279892518211_1590514410961420	tunis	0.0913543618991
1008279892518211_1585150721497789	tunis	0.0903900419176
1008279892518211_1588119831200878	tunis	0.0890477476958
1008279892518211_1587891937890334	tunis	0.0888402710099
1008279892518211_1587372104608984	tunis	0.0921292266021
1008279892518211_1586582464687948	tunis	0.098468635954
1008279892518211_1587115067968021	tunis	0.115346360659
1008279892518211_1584805078199020	tunis	0.099400416129
1008279892518211_1584186021594259	tunis	0.0882988631768
1008279892518211_1583684538311074	tunis	0.094415421743
1008279892518211_1581215318557996	tunis	0.10590055976
1008279892518211_1581695101843351	tunis	0.0898461340379
1008279892518211_1581355451877316	tunis	0.0881458570022
1008279892518211_1581092651903596	tunis	0.0959791504036
1008279892518211_1578240792188782	tunis	0.0913283064707
1008279892518211_1578625842150277	tunis	0.101878768742
1008279892518211_1577894042223457	tunis	0.093644950099
1008279892518211_1575711042441757	tunis	0.151411015402
1008279892518211_1577329168946611	tunis	0.0878987393604
1008279892518211_1575618499117678	tunis	0.0880924661743
1008279892518211_1575692409110287	tunis	0.0876588698522
1008279892518211_1575600535786141	tunis	0.0876475630439
1008279892518211_1572893286056866	tunis	0.13779178884
1008279892518211_1573100756036119	tunis	0.113679794808
1008279892518211_1570897172923144	tunis	0.100479989545
1008279892518211_1571631972849664	tunis	0.088986611948
1008279892518211_1571725612840300	tunis	0.0875987634325
1008279892518211_1569459009733627	tunis	0.123588108462
1008279892518211_1570955196250675	tunis	0.0876231848154
1008279892518211_1567077756638419	tunis	0.0923725929429
1008279892518211_1566694060010122	tunis	0.0868639917331
1008279892518211_1566001546746040	tunis	0.0924683303259
1008279892518211_1564061063606755	tunis	0.281174853096
1008279892518211_1565681576778037	tunis	0.0878522358681
1008279892518211_1561165960562932	tunis	0.115638095375
1008279892518211_1561495537196641	tunis	0.0876875219183
1008279892518211_1561453757200819	tunis	0.0858613760095
1008279892518211_1561271407219054	tunis	0.085882883792
1008279892518211_1560875370591991	tunis	0.0908636089929
1008279892518211_1560897103923151	tunis	0.104793628783
1008279892518211_1560274687318726	tunis	0.088336428427
1008279892518211_1559271134085748	tunis	0.122566496453
1008279892518211_1559975167348678	tunis	0.102861953854
1008279892518211_1559971594015702	tunis	0.0855501013842
1008279892518211_1559032804109581	tunis	0.0867717552083
1008279892518211_1556058961073632	tunis	0.0950076166902
1008279892518211_1557256774287184	tunis	0.0856471701885
1008279892518211_1557159634296898	tunis	0.101682684409
1008279892518211_1556716747674520	tunis	0.0880780181023
1008279892518211_1551719191507609	tunis	0.104920050253
1008279892518211_1553783287967866	tunis	0.11178920174
1008279892518211_1553546607991534	tunis	0.121283234274
1008279892518211_1551357598210435	tunis	0.115662177932
1008279892518211_1553701397976055	tunis	0.0852397609412
1008279892518211_1550444068301788	tunis	0.109576441583
1008279892518211_1548694038476791	tunis	0.12742729937
1008279892518211_1549543948391800	tunis	0.0981436926218
1008279892518211_1547531765259685	tunis	0.122520673311
1008279892518211_1546089798737215	tunis	0.305221983302
1008279892518211_1546165342062994	tunis	0.0994192321112
1008279892518211_1547022485310613	tunis	0.0840211680651
1008279892518211_1545658662113662	tunis	0.0839112676995
1008279892518211_1544926455520216	tunis	0.0837456875866
1008279892518211_1542503009095894	tunis	0.129712568094
1008279892518211_1542681982411330	tunis	0.0863621742809
1008279892518211_1544577755555086	tunis	0.0843370527922
1008279892518211_1544240282255500	tunis	0.0872823303478
1008279892518211_1543482242331304	tunis	0.0965100897101
1008279892518211_1542326095780252	tunis	0.0856662797959
1008279892518211_1543242905688571	tunis	0.0911070126554
1008279892518211_1539648732714655	tunis	0.129170736898
1008279892518211_1543333349012860	tunis	0.0905324259391
1008279892518211_1542010169145178	tunis	0.121606086144
1008279892518211_1542597372419791	tunis	0.0871181003499
1008279892518211_1541572745855587	tunis	0.0834736776821
1008279892518211_1540469999299195	tunis	0.0967435669336
1008279892518211_1538422976170564	tunis	0.143782920902
1008279892518211_1537965389549656	tunis	0.083621090864
1008279892518211_1536874969658698	tunis	0.094331373601
1008279892518211_1537501516262710	tunis	0.0860379627951
1008279892518211_1536136549732540	tunis	0.107285911373
1008279892518211_1534104339935761	tunis	0.122902299579
1008279892518211_1534393323240196	tunis	0.10481891315
1008279892518211_1534441806568681	tunis	0.158715857187
1008279892518211_1535689796443882	tunis	0.0827223636469
1008279892518211_1531919843487544	tunis	0.35819913466
1008279892518211_1534268389919356	tunis	0.0870122883484
1008279892518211_1534511673228361	tunis	0.0857155244427
1008279892518211_1531100666902795	tunis	0.120155562095
1008279892518211_1532715063408022	tunis	0.0856911498211
1008279892518211_1531116053567923	tunis	0.0905936840068
1008279892518211_1532143460131849	tunis	0.08526222255
1008279892518211_1531470660199129	tunis	0.0825119500465
1008279892518211_1531335290212666	tunis	0.0821785246542
1008279892518211_1524660547546807	tunis	0.0827674209689
1008279892518211_1527970067215855	tunis	0.0915387935024
1008279892518211_1526102180735977	tunis	0.107537761711
1008279892518211_1527489787263883	tunis	0.0880984855408
1008279892518211_1526556050690590	tunis	0.0907024983051
1008279892518211_1527364700609725	tunis	0.0836403475083
1008279892518211_1525385114141017	tunis	0.136111602948
1008279892518211_1524693944210134	tunis	0.118612281868
1008279892518211_1523457837667078	tunis	0.0934148014195
1008279892518211_1524668220879373	tunis	0.0817942748173
1008279892518211_1524473744232154	tunis	0.0833407596438
1008279892518211_1522257431120452	tunis	0.0990930342021
1008279892518211_1522990274380501	tunis	0.0815746202193
1008279892518211_1522882311057964	tunis	0.112960161025
1008279892518211_1520754807937381	tunis	0.102259243688
1008279892518211_1522171447795717	tunis	0.0843605696836
1008279892518211_1520769807935881	tunis	0.0846772906137
1008279892518211_1521882524491276	tunis	0.0811878549957
1008279892518211_1518675721478623	tunis	0.123832849543
1008279892518211_1521408204538708	tunis	0.0810357484017
1008279892518211_1521405914538937	tunis	0.0811257488016
1008279892518211_1513969305282598	tunis	0.232570021411
1008279892518211_1518644134815115	tunis	0.0928642396521
1008279892518211_1516008648411997	tunis	0.200623047194
1008279892518211_1515024418510420	tunis	0.0845819574449
1008279892518211_1514697971876398	tunis	0.080755828028
1008279892518211_1514420078570854	tunis	0.0811587313077
1008279892518211_1513158048697057	tunis	0.0957663967091
1008279892518211_1511423535537175	tunis	0.13358659525
1008279892518211_1510932025586326	tunis	0.0807282348577
1008279892518211_1510918532254342	tunis	0.0818967193298
1008279892518211_1510692628943599	tunis	0.079900912332
1008279892518211_1510411252305070	tunis	0.0896169429294
1008279892518211_1507566165922912	tunis	0.132756008431
1008279892518211_1509391455740383	tunis	0.0832243701373
1008279892518211_1508421265837402	tunis	0.0991357443291
1008279892518211_1507892075890321	tunis	0.261313485306
1008279892518211_1507715789241283	tunis	0.0824230625625
1008279892518211_1507870732559122	tunis	0.0795542942259
1008279892518211_1506634682682727	tunis	0.0846659780615
1008279892518211_1506159639396898	tunis	0.0804337255974
1008279892518211_1505394072806788	tunis	0.0858746649709
1008279892518211_1505022302843965	tunis	0.0950024389158
1008279892518211_1505431152803080	tunis	0.0806484214115
1008279892518211_1501709829841879	tunis	0.264893399974
1008279892518211_1501626676516861	tunis	0.0892075841718
1008279892518211_1502455189767343	tunis	0.108654468583
1008279892518211_1495658787113650	tunis	0.133933372848
1008279892518211_1497245593621636	tunis	0.0787044090339
1008279892518211_1496930783653117	tunis	0.0829523948082
1008279892518211_1494469283899267	tunis	0.0840366746753
1008279892518211_1496130237066505	tunis	0.0784100204644
1008279892518211_1493597427319786	tunis	0.150811843735
1008279892518211_1491954650817397	tunis	0.0798720970614
1008279892518211_1493454397334089	tunis	0.0805107684699
1008279892518211_1492579630754899	tunis	0.0821752628257
1008279892518211_1492279840784878	tunis	0.0911945149725
1008279892518211_1491722827507246	tunis	0.0827677511399
1008279892518211_1492017727477756	tunis	0.0781346382649
1008279892518211_1491363680876494	tunis	0.0905766407713
1008279892518211_1491056104240585	tunis	0.111873069457
1008279892518211_1489772301035632	tunis	0.115802330061
1008279892518211_1488640347815494	tunis	0.0833012131025
1008279892518211_1488668041146058	tunis	0.0779638104847
1008279892518211_1488575434488652	tunis	0.117050119949
1008279892518211_1488042887875240	tunis	0.0784956434446
1008279892518211_1484383064907889	tunis	0.108503885436
1008279892518211_1488806424465553	tunis	0.0814043848181
1008279892518211_1488707024475493	tunis	0.0778906997991
1008279892518211_1487120204634175	tunis	0.103761123027
1008279892518211_1480660298613499	tunis	0.0908166865821
1008279892518211_1480781111934751	tunis	0.0770586037945
1008279892518211_1479108288768700	tunis	0.0782451532218
1008279892518211_1479608385385357	tunis	0.0890115952037
1008279892518211_1479706008708928	tunis	0.0894279825209
1008279892518211_1477610532251809	tunis	0.209325238717
1008279892518211_1478513518828177	tunis	0.0768524401821
1008279892518211_1477737088905820	tunis	0.0900792992167
1008279892518211_1478391618840367	tunis	0.0788933287441
1008279892518211_1477843435561852	tunis	0.0819632723703
1008279892518211_1477891382223724	tunis	0.0817891645439
1008279892518211_1477840842228778	tunis	0.0823239501085
1008279892518211_1477567565589439	tunis	0.0823806343018
1008279892518211_1477891382223724	tunis	0.0817891645439
1008279892518211_1477840842228778	tunis	0.0823239501085
1008279892518211_1476408965705299	tunis	0.0794075153259
1008279892518211_1474520605894135	tunis	0.0979882351836
1008279892518211_1474983625847833	tunis	0.0763315363043
1008279892518211_1473978182615044	tunis	0.0771311356946
1008279892518211_1473970089282520	tunis	0.082295685629
1008279892518211_1472060366140159	tunis	0.255998017907
1008279892518211_1474240035922192	tunis	0.07624313166
1008279892518211_1472893762723486	tunis	0.0812483827047
1008279892518211_1471578949521634	tunis	0.0853518340587
1008279892518211_1471149436231252	tunis	0.084546764346
1008279892518211_1470040043008858	tunis	0.0759424103481
1008279892518211_1470713049608224	tunis	0.0821884907622
1008279892518211_1470046639674865	tunis	0.0759644879908
1008279892518211_1468388596507336	tunis	0.0761429895955
1008279892518211_1467560049923524	tunis	0.0873677204592
1008279892518211_1467257546620441	tunis	0.0765486139463
1008279892518211_1465223573490505	tunis	0.106925115907
1008279892518211_1464627080216821	tunis	0.0773552920245
1008279892518211_1462046960474833	tunis	0.161606880168
1008279892518211_1461986100480919	tunis	0.0971450154268
1008279892518211_1460894843923378	tunis	0.0818796167465
1008279892518211_1460625280617001	tunis	0.0793786124844
1008279892518211_1461038347242361	tunis	0.0757352793233
1008279892518211_1459669920712537	tunis	0.0762691124261
1008279892518211_1459570984055764	tunis	0.0750454555633
1008279892518211_1459548494058013	tunis	0.0788479140726
1008279892518211_1458727610806768	tunis	0.0800683551924
1008279892518211_1459391397407056	tunis	0.0750842368358
1008279892518211_1458140460865483	tunis	0.0779154404738
1008279892518211_1453088611370668	tunis	0.105997260443
1008279892518211_1454948584518004	tunis	0.0748862787903
1008279892518211_1450196174993245	tunis	0.0914141216392
1008279892518211_1448032701876259	tunis	0.0793900769282
1008279892518211_1448626775150185	tunis	0.0842613333201
1008279892518211_1448033031876226	tunis	0.0781511806516
1008279892518211_1446974411982088	tunis	0.0862381097803
1008279892518211_1445168288829367	tunis	0.0779494058829
1008279892518211_1441799552499574	tunis	0.0906559940328
1008279892518211_1443516158994580	tunis	0.0785684715047
1008279892518211_1437974286215434	tunis	0.0731587959707
1008279892518211_1436195489726647	tunis	0.106892154886
1008279892518211_1435729873106542	tunis	0.142108845484
1008279892518211_1436637239682472	tunis	0.0722305880893
1008279892518211_1435805463098983	tunis	0.0723499481079
1008279892518211_1435259723153557	tunis	0.0730541044471
1008279892518211_1425905714088958	tunis	0.072261217437
1008279892518211_1430852606927602	tunis	0.0729420712094
1008279892518211_1430243933655136	tunis	0.0839128939312
1008279892518211_1429616977051165	tunis	0.0798072039959
1008279892518211_1427829283896601	tunis	0.09230420373
1008279892518211_1427475063932023	tunis	0.0762757571626
1008279892518211_1427898980556298	tunis	0.0750299927131
1008279892518211_1426523730693823	tunis	0.0774667674207
1008279892518211_1424947774184752	tunis	0.0783242893332
1008279892518211_1424744354205094	tunis	0.0785421176537
1008279892518211_1420671041279092	tunis	0.0749919030407
1008279892518211_1422157201130476	tunis	0.075650216313
1008279892518211_1422377591108437	tunis	0.0731385835859
1008279892518211_1421140931232103	tunis	0.124540541488
1008279892518211_1421736717839191	tunis	0.0711719532656
1008279892518211_1420632037949659	tunis	0.200961932958
1008279892518211_1419805644698965	tunis	0.103517618967
1008279892518211_1419067818106081	tunis	0.0722446914806
1008279892518211_1417432691602927	tunis	0.0959867716084
1008279892518211_1417316898281173	tunis	0.0853919336121
1008279892518211_1416567961689400	tunis	0.100980628771
1008279892518211_1417364518276411	tunis	0.0771148903928
1008279892518211_1417365191609677	tunis	0.0750361933379
1008279892518211_1416120665067463	tunis	0.159337155249
1008279892518211_1415130581833138	tunis	0.134569207289
1008279892518211_1414232871922909	tunis	0.108319906631
1008279892518211_1411159945563535	tunis	0.0886056699123
1008279892518211_1412670762079120	tunis	0.0722610034592
1008279892518211_1413030235376506	tunis	0.0696433610009
1008279892518211_1401231293223067	tunis	0.0744955339866
1008279892518211_1401413429871520	tunis	0.0701238737174
1008279892518211_1401079156571614	tunis	0.0689377309703
1008279892518211_1399896353356561	tunis	0.0758762233936
1008279892518211_1399254703420726	tunis	0.160342472072
1008279892518211_1390123397667190	tunis	0.0757665375791
1008279892518211_1399395726739957	tunis	0.0709443014169
1008279892518211_1396151887064341	tunis	0.069488839624
1008279892518211_1396257640387099	tunis	0.0683328977569
1008279892518211_1393818617297668	tunis	0.0956783113507
1008279892518211_1388151761197687	tunis	0.105344007945
1008279892518211_1389680171044846	tunis	0.0681386891032
1008279892518211_1387643407915189	tunis	0.0746843952313
1008279892518211_1387850047894525	tunis	0.0684369776768
1008279892518211_1387167654629431	tunis	0.070884850911
1008279892518211_1384666211546242	tunis	0.0853224571495
1008279892518211_1385671491445714	tunis	0.0796147005159
1008279892518211_1382683081744555	tunis	0.0697099604006
1008279892518211_1382772418402288	tunis	0.0676861818646
1008279892518211_1380724345273762	tunis	0.0763397248445
1008279892518211_1380100402002823	tunis	0.0699694533938
1008279892518211_1380263525319844	tunis	0.0708940893831
1008279892518211_1380381028641427	tunis	0.0722079181957
1008279892518211_1380445255301671	tunis	0.069411781358
1008279892518211_1379111875435009	tunis	0.0719718378931
1008279892518211_1368134816532715	tunis	0.0910823051582
1008279892518211_1367964876549709	tunis	0.0784804873496
1008279892518211_1367974639882066	tunis	0.0691679991654
1008279892518211_1367626829916847	tunis	0.0666635894741
1008279892518211_1367962699883260	tunis	0.066094469752
1008279892518211_1367890933223770	tunis	0.0691103338983
1008279892518211_1366180460061484	tunis	0.0983552823784
1008279892518211_1367760736570123	tunis	0.0778408608932
1008279892518211_1338632736149590	tunis	0.0807549778265
1008279892518211_1339240662755464	tunis	0.0631275118651
1008279892518211_1339189956093868	tunis	0.0666020571399
1008279892518211_1339117946101069	tunis	0.0631450765082
1008279892518211_1338531606159703	tunis	0.0825042266301
1008279892518211_1338240569522140	tunis	0.0686124074749
1008279892518211_1337605966252267	tunis	0.0935800818147
1008279892518211_1338248082854722	tunis	0.0654952040282
1008279892518211_1330319643647566	tunis	0.0650206344702
1008279892518211_1330307703648760	tunis	0.0628854824444
1008279892518211_1330296366983227	tunis	0.0620611890266
1008279892518211_1327131603966370	tunis	0.159794307663
1008279892518211_1329176380428559	tunis	0.0619036026749
1008279892518211_1329046663774864	tunis	0.0623925463107
1008279892518211_1329077367105127	tunis	0.062089786085
1008279892518211_1328991200447077	tunis	0.0618776335077
1008279892518211_1328040277208836	tunis	0.0675156814637
1008279892518211_1327343773945153	tunis	0.064260591715
1008279892518211_1327347053944825	tunis	0.0617465217104
1008279892518211_1326181194061411	tunis	0.0622800696073
1008279892518211_1322132591132938	tunis	0.110970780063
1008279892518211_1324476234231907	tunis	0.0631890646294
1008279892518211_1324357374243793	tunis	0.0613983324766
1008279892518211_1323001497712714	tunis	0.0698492693565
1008279892518211_1320749007937963	tunis	0.0697012481844
1008279892518211_1323458497667014	tunis	0.063041977256
1008279892518211_1320886244590906	tunis	0.0613164605921
1008279892518211_1318494974830033	tunis	0.0724995457964
