post_id	post_published_unix	comments_count_fb	shares_count_fb	comments_replies	comment_likes_count	rea_NONE	rea_LIKE	rea_LOVE	rea_WOW	rea_HAHA	rea_SAD	rea_ANGRY	rea_THANKFUL	place	post_published_sql
1008279892518211_1366180460061484	1481185205	43	6	24	39	0	41	4	1	0	1	11	0	tunis	2016-12-08 09:20:05
1008279892518211_1367760736570123	1481279417	0	2	0	0	0	2	0	4	1	1	0	0	tunis	2016-12-09 11:30:17
1008279892518211_1338632736149590	1478982221	18	8	3	7	0	70	4	0	6	0	1	0	tunis	2016-11-12 21:23:41
1008279892518211_1339240662755464	1479048595	0	0	0	0	0	5	0	0	0	0	0	0	tunis	2016-11-13 15:49:55
1008279892518211_1339189956093868	1479044710	0	0	0	0	0	7	2	0	0	0	0	0	tunis	2016-11-13 14:45:10
1008279892518211_1339117946101069	1479037388	0	1	0	0	0	2	0	0	0	0	0	0	tunis	2016-11-13 12:43:08
1008279892518211_1338531606159703	1478972262	17	8	2	17	0	84	5	1	0	0	0	0	tunis	2016-11-12 18:37:42
1008279892518211_1338240569522140	1478954087	9	3	1	8	0	30	0	0	4	0	0	0	tunis	2016-11-12 13:34:47
1008279892518211_1337931886219675	1478931213	4	6	0	2	0	17	0	9	3	1	9	0	gabes	2016-11-12 07:13:33
1008279892518211_1338164882863042	1478950342	1	0	0	0	0	0	0	0	0	0	0	0	bizert	2016-11-12 12:32:22
1008279892518211_1337605966252267	1478897420	12	29	0	1	0	187	7	2	0	0	0	0	tunis	2016-11-11 21:50:20
1008279892518211_1338248082854722	1478955061	0	0	0	0	0	1	0	1	1	0	0	0	tunis	2016-11-12 13:51:01
1008279892518211_1337299836282880	1478875613	1	1	0	0	0	2	0	0	0	0	0	0	ariana	2016-11-11 15:46:53
1008279892518211_1330129480333249	1478192114	3	7	0	1	0	6	0	0	1	0	1	0	ariana	2016-11-03 17:55:14
1008279892518211_1330319643647566	1478207018	5	0	0	3	0	17	1	0	0	0	0	0	tunis	2016-11-03 22:03:38
1008279892518211_1330157326997131	1478194311	10	13	1	1	0	14	0	1	3	0	0	0	bizert	2016-11-03 18:31:51
1008279892518211_1330307703648760	1478206181	4	0	2	2	0	7	0	0	0	0	0	0	tunis	2016-11-03 21:49:41
1008279892518211_1330298760316321	1478205756	0	2	0	0	0	5	0	0	0	0	2	0	sfax	2016-11-03 21:42:36
1008279892518211_1330296366983227	1478205572	0	0	0	0	0	8	0	0	0	0	0	0	tunis	2016-11-03 21:39:32
1008279892518211_1327131603966370	1477913790	23	180	7	12	0	29	1	2	0	20	22	0	tunis	2016-10-31 12:36:30
1008279892518211_1328480400498157	1478034728	19	10	5	15	0	21	2	0	0	0	0	0	ariana	2016-11-01 22:12:08
1008279892518211_1329176380428559	1478100980	1	0	0	1	0	3	0	0	0	0	0	0	tunis	2016-11-02 16:36:20
1008279892518211_1329046663774864	1478088928	2	2	0	0	0	7	0	0	0	0	0	0	tunis	2016-11-02 13:15:28
1008279892518211_1329111013768429	1478094830	0	4	0	0	0	10	0	0	0	3	0	0	gabes	2016-11-02 14:53:50
1008279892518211_1329077367105127	1478091732	0	3	0	0	0	1	0	0	0	0	0	0	tunis	2016-11-02 14:02:12
1008279892518211_1328991200447077	1478082762	1	0	0	1	0	3	0	0	0	0	0	0	tunis	2016-11-02 11:32:42
1008279892518211_1328062050539992	1478000555	44	71	10	33	0	53	0	20	5	3	15	0	bizert	2016-11-01 12:42:35
1008279892518211_1328040277208836	1477998228	0	1	0	0	0	19	3	0	0	0	0	0	tunis	2016-11-01 12:03:48
1008279892518211_1326535584025972	1477855765	3	1	0	0	0	5	0	0	0	0	3	0	gafsa	2016-10-30 20:29:25
1008279892518211_1327343773945153	1477929257	4	1	1	1	0	10	1	0	0	0	0	0	tunis	2016-10-31 16:54:17
1008279892518211_1327347053944825	1477929639	0	1	0	0	0	6	0	0	0	0	0	0	tunis	2016-10-31 17:00:39
1008279892518211_1327086620637535	1477910119	0	0	0	0	0	0	0	0	0	0	0	0	mahdia	2016-10-31 11:35:19
1008279892518211_1326181194061411	1477821699	5	0	0	3	0	6	0	0	0	0	0	0	tunis	2016-10-30 11:01:39
1008279892518211_1322132591132938	1477429852	36	75	11	26	0	56	0	1	1	6	19	0	tunis	2016-10-25 23:10:52
1008279892518211_1324476234231907	1477657622	0	1	0	0	0	9	1	0	0	0	0	0	tunis	2016-10-28 14:27:02
1008279892518211_1324357374243793	1477642986	2	0	0	1	0	4	0	0	0	0	0	0	tunis	2016-10-28 10:23:06
1008279892518211_1323001497712714	1477515534	5	2	0	2	0	12	0	0	1	3	1	0	tunis	2016-10-26 22:58:54
1008279892518211_1320749007937963	1477294799	15	9	4	14	0	10	0	0	0	0	6	0	tunis	2016-10-24 09:39:59
1008279892518211_1323645467648317	1477574869	1	1	0	0	0	1	0	0	0	0	0	0	manouba	2016-10-27 15:27:49
1008279892518211_1323458497667014	1477560226	4	0	2	5	0	12	0	0	1	0	0	0	tunis	2016-10-27 11:23:46
1008279892518211_1322074704472060	1477423002	1	3	0	0	0	5	3	0	1	0	0	0	gafsa	2016-10-25 21:16:42
1008279892518211_1320886244590906	1477312224	0	5	0	0	0	1	0	0	0	0	0	0	tunis	2016-10-24 14:30:24
1008279892518211_1320794971266700	1477300019	0	5	0	0	0	5	2	0	0	0	0	0	bizert	2016-10-24 11:06:59
1008279892518211_1318494974830033	1477078144	5	7	0	0	0	10	0	0	1	4	2	0	tunis	2016-10-21 21:29:04
1008279892518211_1318011038211760	1477033111	8	3	0	1	0	20	1	0	0	0	0	0	tunis	2016-10-21 08:58:31
1008279892518211_1315571675122363	1476791539	3	9	0	3	0	4	0	0	0	0	3	0	ariana	2016-10-18 13:52:19
1008279892518211_1314199031926294	1476659918	11	1	0	2	0	14	0	0	2	0	0	0	tunis	2016-10-17 01:18:38
1008279892518211_1313934731952724	1476640176	9	4	0	1	0	30	2	2	1	0	1	0	ariana	2016-10-16 19:49:36
1008279892518211_1313540155325515	1476605648	3	7	0	3	0	27	2	0	0	0	0	0	tunis	2016-10-16 10:14:08
1008279892518211_1314452008567663	1476686458	0	8	0	0	0	3	0	0	0	0	0	0	tunis	2016-10-17 08:40:58
1008279892518211_1314073868605477	1476651160	4	12	0	7	0	43	3	0	0	0	0	0	tunis	2016-10-16 22:52:40
1008279892518211_1313011178711746	1476555212	0	3	0	0	0	5	0	0	0	0	0	0	tunis	2016-10-15 20:13:32
1008279892518211_1311896118823252	1476461588	0	0	0	0	0	3	0	0	0	0	0	0	ariana	2016-10-14 18:13:08
1008279892518211_1311895862156611	1476461555	0	0	0	0	0	3	0	0	0	0	0	0	ariana	2016-10-14 18:12:35
1008279892518211_1311582218854642	1476434291	6	4	0	3	0	39	3	0	2	0	0	0	tunis	2016-10-14 10:38:11
1008279892518211_1311616578851206	1476438001	6	1	2	4	0	7	1	0	0	0	0	0	tunis	2016-10-14 11:40:01
1008279892518211_1311598238853040	1476435899	13	10	1	3	0	22	0	0	0	0	0	0	tunis	2016-10-14 11:04:59
1008279892518211_1311628318850032	1476439053	1	7	0	1	0	6	0	0	0	0	2	0	tunis	2016-10-14 11:57:33
1008279892518211_1310503248962539	1476352333	2	4	0	2	0	36	2	0	0	0	0	0	tunis	2016-10-13 11:52:13
1008279892518211_1309736272372570	1476288980	3	2	0	1	0	1	0	0	1	1	3	0	tunis	2016-10-12 18:16:20
1008279892518211_1309410709071793	1476264787	6	13	0	3	0	14	0	0	0	0	7	0	tunis	2016-10-12 11:33:07
1008279892518211_1308826635796867	1476206109	1	1	0	0	0	1	1	0	0	0	0	0	tunis	2016-10-11 19:15:09
1008279892518211_1308716175807913	1476195754	3	0	0	0	0	3	1	0	0	0	0	0	tunis	2016-10-11 16:22:34
1008279892518211_1308831752463022	1476206574	0	1	0	0	0	2	0	0	1	1	5	0	sfax	2016-10-11 19:22:54
1008279892518211_1308099249202939	1476126682	22	12	7	20	0	79	6	1	0	0	0	0	tunis	2016-10-10 21:11:22
1008279892518211_1308636695815861	1476189051	0	0	0	0	0	2	0	0	0	0	0	0	tunis	2016-10-11 14:30:51
1008279892518211_1306795166000014	1475999436	19	26	7	20	0	71	3	0	0	5	1	0	tunis	2016-10-09 09:50:36
1008279892518211_1305807169432147	1475903277	19	42	1	14	0	124	8	0	1	1	1	0	tunis	2016-10-08 07:07:57
1008279892518211_1307760452570152	1476092190	0	6	0	0	0	18	0	0	0	0	0	0	tunis	2016-10-10 11:36:30
1008279892518211_1307126845966846	1476028040	2	3	0	1	0	6	0	0	1	1	0	0	sfax	2016-10-09 17:47:20
1008279892518211_1307448939267970	1476056911	1	2	0	0	0	4	0	0	0	0	0	0	tunis	2016-10-10 01:48:31
1008279892518211_1305963922749805	1475921139	3	2	0	2	0	11	2	0	0	0	0	0	tunis	2016-10-08 12:05:39
1008279892518211_1305564716123059	1475878386	28	32	1	36	0	30	0	2	4	2	5	0	tunis	2016-10-08 00:13:06
1008279892518211_1305573746122156	1475879016	27	1	15	6	0	13	0	0	3	0	0	0	tunis	2016-10-08 00:23:36
1008279892518211_1305234659489398	1475843878	5	1	0	4	0	6	0	1	2	0	1	0	sfax	2016-10-07 14:37:58
1008279892518211_1305887309424133	1475912410	1	1	0	1	0	2	0	0	0	0	0	0	manouba	2016-10-08 09:40:10
1008279892518211_1304749169537947	1475783728	37	329	5	55	0	102	0	1	11	4	15	0	tunis	2016-10-06 21:55:28
1008279892518211_1305451462801051	1475867271	2	2	0	1	0	16	0	0	0	0	0	0	tunis	2016-10-07 21:07:51
1008279892518211_1303833282962869	1475689631	25	24	7	9	0	19	0	5	4	0	2	0	tunis	2016-10-05 19:47:11
1008279892518211_1304571279555736	1475767811	2	27	0	4	0	15	0	0	0	0	2	0	tunis	2016-10-06 17:30:11
1008279892518211_1304421382904059	1475754382	2	6	0	0	0	2	0	0	1	0	0	0	tunis	2016-10-06 13:46:22
1008279892518211_1301846406494890	1475498932	0	6	0	0	0	2	1	0	0	0	0	0	tunis	2016-10-03 14:48:52
1008279892518211_1301758489837015	1475487950	0	1	0	0	0	3	0	0	0	0	0	0	sfax	2016-10-03 11:45:50
1008279892518211_1301624906517040	1475471056	1	0	0	1	0	2	0	0	0	0	2	0	tunis	2016-10-03 07:04:16
1008279892518211_1301636866515844	1475472668	2	0	1	0	0	4	1	0	0	0	0	0	tunis	2016-10-03 07:31:08
1008279892518211_1300229623323235	1475338025	19	8	2	22	0	16	0	1	2	2	9	0	tunis	2016-10-01 18:07:05
1008279892518211_1301210056558525	1475431821	1	1	0	1	0	11	0	0	0	0	0	0	tunis	2016-10-02 20:10:21
1008279892518211_1300468356632695	1475359896	12	1	5	11	0	37	6	1	0	0	0	0	tunis	2016-10-02 00:11:36
1008279892518211_1298973636782167	1475219314	2	2	0	2	0	13	0	0	0	0	0	0	tunis	2016-09-30 09:08:34
1008279892518211_1300266906652840	1475340759	0	0	0	0	0	0	0	0	0	0	0	0	tunis	2016-10-01 18:52:39
1008279892518211_1298898880122976	1475210046	2	4	0	0	0	9	0	0	0	2	5	0	sousse	2016-09-30 06:34:06
1008279892518211_1300139976665533	1475330632	3	5	0	0	0	1	0	1	0	0	0	0	tunis	2016-10-01 16:03:52
1008279892518211_1298960753450122	1475217730	2	3	0	0	0	0	0	2	0	0	0	0	sfax	2016-09-30 08:42:10
1008279892518211_1299028576776673	1475226039	3	10	0	0	0	12	0	0	9	2	0	0	tunis	2016-09-30 11:00:39
1008279892518211_1299481226731408	1475267602	0	1	0	0	0	8	1	0	0	0	0	0	tataouine	2016-09-30 22:33:22
1008279892518211_1299468126732718	1475266271	0	2	0	0	0	1	0	0	0	0	0	0	sousse	2016-09-30 22:11:11
1008279892518211_1299457526733778	1475265356	0	1	0	0	0	1	0	0	0	1	0	0	tunis	2016-09-30 21:55:56
1008279892518211_1299401010072763	1475260043	4	0	0	6	0	2	0	0	0	0	0	0	kairouan	2016-09-30 20:27:23
1008279892518211_1299071993438998	1475231734	2	5	1	1	0	5	0	0	0	3	3	0	sousse	2016-09-30 12:35:34
1008279892518211_1299201236759407	1475243801	0	1	0	0	0	2	0	0	0	0	0	0	tunis	2016-09-30 15:56:41
1008279892518211_1298993750113489	1475221555	0	0	0	0	0	2	0	0	0	0	0	0	tunis	2016-09-30 09:45:55
1008279892518211_1298782126801318	1475196790	0	6	0	0	0	4	0	0	0	0	0	0	tunis	2016-09-30 02:53:10
1008279892518211_1298715630141301	1475189831	0	17	0	0	0	5	2	0	0	0	0	0	tunis	2016-09-30 00:57:11
1008279892518211_1297833603562837	1475101602	7	22	0	11	0	5	0	0	4	1	0	0	tunis	2016-09-29 00:26:42
1008279892518211_1295190773827120	1474842616	14	9	5	12	0	119	9	0	2	0	1	0	sousse	2016-09-26 00:30:16
1008279892518211_1297318523614345	1475059800	8	4	4	6	0	6	0	0	0	3	1	0	tunis	2016-09-28 12:50:00
1008279892518211_1296765603669637	1475002084	4	26	3	4	0	15	1	0	0	0	4	0	tunis	2016-09-27 20:48:04
1008279892518211_1293793267300204	1474722374	105	149	52	188	0	60	0	11	1	1	24	0	tunis	2016-09-24 15:06:14
1008279892518211_1295917417087789	1474913147	0	1	0	0	0	1	0	1	0	1	0	0	kairouan	2016-09-26 20:05:47
1008279892518211_1294499260562938	1474783417	67	55	19	59	0	67	3	3	5	1	1	0	tunis	2016-09-25 08:03:37
1008279892518211_1295553917124139	1474879935	7	3	1	2	0	2	0	0	0	0	3	0	tunis	2016-09-26 10:52:15
1008279892518211_1295178797161651	1474841343	1	5	0	0	0	8	0	1	0	4	2	0	kef	2016-09-26 00:09:03
1008279892518211_1293902763955921	1474731374	57	81	7	28	0	84	6	10	6	14	20	0	tunis	2016-09-24 17:36:14
1008279892518211_1293405420672322	1474677578	81	83	7	171	0	245	8	2	6	0	1	0	tunis	2016-09-24 02:39:38
1008279892518211_1294549307224600	1474790618	8	3	2	4	0	4	0	0	0	0	0	0	tunis	2016-09-25 10:03:38
1008279892518211_1294006867278844	1474739603	1	10	0	0	0	8	0	1	1	0	0	0	tunis	2016-09-24 19:53:23
1008279892518211_1293778223968375	1474721165	3	5	0	1	0	0	0	0	0	0	0	0	tunis	2016-09-24 14:46:05
1008279892518211_1293883980624466	1474729768	0	1	0	0	0	2	0	0	0	0	0	0	tunis	2016-09-24 17:09:28
1008279892518211_1293788123967385	1474721993	5	0	0	4	0	3	0	0	1	0	4	0	sfax	2016-09-24 14:59:53
1008279892518211_1293128977366633	1474652271	2	11	1	1	0	6	0	2	2	0	1	0	tunis	2016-09-23 19:37:51
1008279892518211_1291917140821150	1474530147	31	134	3	31	0	122	1	2	13	1	26	0	kef	2016-09-22 09:42:27
1008279892518211_1291268350886029	1474470626	48	108	5	31	0	116	1	19	43	4	5	0	tunis	2016-09-21 17:10:26
1008279892518211_1292153944130803	1474557703	6	1	1	0	0	7	0	0	3	0	5	0	tunis	2016-09-22 17:21:43
1008279892518211_1292170257462505	1474558782	5	7	0	3	0	8	0	0	0	1	1	0	tunis	2016-09-22 17:39:42
1008279892518211_1290670267612504	1474406316	7	3	4	6	0	25	0	0	0	2	7	0	tunis	2016-09-20 23:18:36
1008279892518211_1291073667572164	1474453102	1	0	0	0	0	2	0	0	0	0	0	0	tunis	2016-09-21 12:18:22
1008279892518211_1291009084245289	1474443829	2	1	0	0	0	0	0	0	0	0	2	0	gafsa	2016-09-21 09:43:49
1008279892518211_1290883707591160	1474427760	5	23	1	4	0	11	1	0	1	4	1	0	tunis	2016-09-21 05:16:00
1008279892518211_1290618047617726	1474400832	3	18	0	10	0	50	5	0	1	0	0	0	tunis	2016-09-20 21:47:12
1008279892518211_1290682870944577	1474407977	3	5	0	0	0	7	0	0	0	1	0	0	tunis	2016-09-20 23:46:17
1008279892518211_1290646307614900	1474403903	0	0	0	0	0	1	0	0	1	0	0	0	tunis	2016-09-20 22:38:23
1008279892518211_1290135227666008	1474356067	11	8	2	8	0	5	0	0	0	1	2	0	tunis	2016-09-20 09:21:07
1008279892518211_1290295710983293	1474372882	0	3	0	0	0	6	2	0	0	0	0	0	kef	2016-09-20 14:01:22
1008279892518211_1289383911074473	1474279651	2	5	0	1	0	3	0	0	0	0	2	0	sfax	2016-09-19 12:07:31
1008279892518211_1288642057815325	1474209730	7	20	1	7	0	12	0	3	4	0	1	0	tunis	2016-09-18 16:42:10
1008279892518211_1287139087965622	1474060572	2	1	0	0	0	15	1	0	0	0	0	0	tunis	2016-09-16 23:16:12
1008279892518211_1287658234580374	1474117587	0	0	0	0	0	2	0	0	2	0	0	0	tunis	2016-09-17 15:06:27
1008279892518211_1277974115548786	1473175541	2	8	0	0	0	8	0	0	0	0	0	0	tunis	2016-09-06 17:25:41
1008279892518211_1278851725461025	1473260886	3	0	0	3	0	2	0	0	0	0	0	0	ariana	2016-09-07 17:08:06
1008279892518211_1278743538805177	1473251734	5	14	0	6	0	14	0	6	2	0	0	0	tunis	2016-09-07 14:35:34
1008279892518211_1278824275463770	1473258905	0	15	0	0	0	8	0	1	1	0	0	0	tunis	2016-09-07 16:35:05
1008279892518211_1278685862144278	1473245550	10	79	2	5	0	22	0	6	10	1	1	0	tunis	2016-09-07 12:52:30
1008279892518211_1278685985477599	1473245579	0	1	0	0	0	0	0	0	0	0	0	0	tunis	2016-09-07 12:52:59
1008279892518211_1277997172213147	1473177099	7	2	3	5	0	14	0	1	1	0	1	0	tunis	2016-09-06 17:51:39
1008279892518211_1277904372222427	1473169199	6	0	5	6	0	3	0	0	2	0	0	0	tunis	2016-09-06 15:39:59
1008279892518211_1277886752224189	1473167626	0	3	0	0	0	5	0	0	0	0	2	0	tunis	2016-09-06 15:13:46
1008279892518211_1277835638895967	1473162945	0	1	0	0	0	2	0	0	0	0	0	0	tunis	2016-09-06 13:55:45
1008279892518211_1277350175611180	1473110142	9	1	3	4	0	3	0	0	0	0	0	0	sousse	2016-09-05 23:15:42
1008279892518211_1276137295732468	1473004334	15	5	4	6	0	15	0	2	3	0	0	0	bizert	2016-09-04 17:52:14
1008279892518211_1277058462307018	1473086573	1	1	0	2	0	0	0	0	0	0	1	0	sfax	2016-09-05 16:42:53
1008279892518211_1277065135639684	1473087169	2	1	1	4	0	3	0	0	0	0	0	0	sfax	2016-09-05 16:52:49
1008279892518211_1277117468967784	1473091010	0	10	0	0	0	32	0	0	0	0	0	0	tunis	2016-09-05 17:56:50
1008279892518211_1276883258991205	1473072340	3	4	0	0	0	8	1	0	0	0	0	0	sfax	2016-09-05 12:45:40
1008279892518211_1275948062418058	1472988734	10	79	1	1	0	27	0	1	1	1	6	0	tunis	2016-09-04 13:32:14
1008279892518211_1275923159087215	1472986415	31	6	14	27	0	41	0	7	0	2	2	0	tunis	2016-09-04 12:53:35
1008279892518211_1276886405657557	1473072729	2	0	0	1	0	2	0	1	0	0	1	0	tataouine	2016-09-05 12:52:09
1008279892518211_1276373355708862	1473024020	0	0	0	0	0	7	0	0	0	0	0	0	tunis	2016-09-04 23:20:20
1008279892518211_1276338765712321	1473021035	1	21	0	2	0	16	0	0	1	1	4	0	tunis	2016-09-04 22:30:35
1008279892518211_1275920382420826	1472986174	3	4	0	4	0	25	2	1	0	0	0	0	tunis	2016-09-04 12:49:34
post_id	post_published_unix	comments_count_fb	shares_count_fb	comments_replies	comment_likes_count	rea_NONE	rea_LIKE	rea_LOVE	rea_WOW	rea_HAHA	rea_SAD	rea_ANGRY	rea_THANKFUL	place	post_published_sql
1008279892518211_1276373355708862	1473024020	0	0	0	0	0	7	0	0	0	0	0	0	tunis	2016-09-04 23:20:20
1008279892518211_1276338765712321	1473021035	1	21	0	2	0	16	0	0	1	1	4	0	tunis	2016-09-04 22:30:35
1008279892518211_1273316959347835	1472743623	10	14	3	8	0	6	0	2	0	0	2	0	tunis	2016-09-01 17:27:03
1008279892518211_1272525809426950	1472678056	8	1	5	5	0	7	1	0	2	0	0	0	tunis	2016-08-31 23:14:16
1008279892518211_1272033272809537	1472636131	0	0	0	0	0	1	0	0	0	0	0	0	zaghouan	2016-08-31 11:35:31
1008279892518211_1267257279953803	1472224920	42	132	4	74	0	120	0	9	4	4	41	0	tunis	2016-08-26 17:22:00
1008279892518211_1270541186292079	1472499484	19	0	7	18	0	19	3	0	0	0	0	0	tunis	2016-08-29 21:38:04
1008279892518211_1271678486178349	1472601218	0	2	0	0	0	1	0	0	0	0	0	0	zaghouan	2016-08-31 01:53:38
1008279892518211_1270996279579903	1472543803	6	1	0	0	0	17	0	0	1	0	1	0	tunis	2016-08-30 09:56:43
1008279892518211_1271561496190048	1472590130	0	17	0	0	0	18	0	0	3	0	1	0	tunis	2016-08-30 22:48:50
1008279892518211_1271380369541494	1472577403	0	0	0	0	0	0	0	0	0	0	0	0	tunis	2016-08-30 19:16:43
1008279892518211_1271377976208400	1472577118	0	1	0	0	0	0	0	0	0	0	0	0	kef	2016-08-30 19:11:58
1008279892518211_1270234272989437	1472475948	1	1	0	1	0	10	0	0	1	1	0	0	ariana	2016-08-29 15:05:48
1008279892518211_1271315286214669	1472572893	0	2	0	0	0	3	0	0	0	0	0	0	tunis	2016-08-30 18:01:33
1008279892518211_1266319713380893	1472138064	0	22	0	0	0	5	0	1	0	0	0	0	monastir	2016-08-25 17:14:24
1008279892518211_1264218950257636	1471954672	16	0	8	20	0	8	0	2	0	3	18	0	tunis	2016-08-23 14:17:52
1008279892518211_1264159716930226	1471949443	0	0	0	0	0	4	0	0	0	0	0	0	tunis	2016-08-23 12:50:43
1008279892518211_1263423380337193	1471879779	0	5	0	0	0	1	0	0	1	1	0	0	bizert	2016-08-22 17:29:39
1008279892518211_1262519303760934	1471794395	7	14	1	5	0	13	0	0	0	1	2	0	tunis	2016-08-21 17:46:35
1008279892518211_1260410027305195	1471597637	42	50	9	66	0	53	1	2	2	0	14	0	ariana	2016-08-19 11:07:17
1008279892518211_1260302180649313	1471586246	8	9	1	7	0	31	0	0	0	0	0	0	tunis	2016-08-19 07:57:26
1008279892518211_1259498324063032	1471510964	11	46	0	12	0	77	0	0	14	12	0	0	tunis	2016-08-18 11:02:44
1008279892518211_1259119350767596	1471466803	2	0	0	0	0	16	0	0	0	0	0	0	ariana	2016-08-17 22:46:43
1008279892518211_1258490157497182	1471402158	20	0	1	4	0	47	0	1	1	0	0	0	tunis	2016-08-17 04:49:18
1008279892518211_1256999160979615	1471242617	10	5	2	7	0	23	0	0	0	0	4	0	manouba	2016-08-15 08:30:17
1008279892518211_1257551200924411	1471300984	0	0	0	0	0	1	0	0	0	0	0	0	ariana	2016-08-16 00:43:04
1008279892518211_1257400034272861	1471287712	0	2	0	0	0	5	0	0	1	0	2	0	tunis	2016-08-15 21:01:52
1008279892518211_1256502547695943	1471189271	8	0	1	13	0	9	0	0	1	0	0	0	tunis	2016-08-14 17:41:11
1008279892518211_1256347527711445	1471173014	0	0	0	0	0	4	0	0	1	0	0	0	tunis	2016-08-14 13:10:14
1008279892518211_1256297881049743	1471165945	7	13	3	10	0	29	0	0	6	0	2	0	tunis	2016-08-14 11:12:25
1008279892518211_1255615944451270	1471095922	5	0	0	1	0	11	0	1	1	0	0	0	tunis	2016-08-13 15:45:22
1008279892518211_1255481864464678	1471083689	4	0	0	3	0	14	0	1	2	0	2	0	sfax	2016-08-13 12:21:29
1008279892518211_1255884007757797	1471119747	3	1	0	3	0	6	0	1	1	0	4	0	tunis	2016-08-13 22:22:27
1008279892518211_1255774574435407	1471109164	0	0	0	0	0	1	0	0	1	1	0	0	tunis	2016-08-13 19:26:04
1008279892518211_1248025355210329	1470202824	10	2	4	12	0	13	0	0	0	1	0	0	tunis	2016-08-03 07:40:24
1008279892518211_1247150068631191	1470095696	5	4	0	3	0	10	0	0	0	1	1	0	tunis	2016-08-02 01:54:56
1008279892518211_1248318045181060	1470241718	0	0	0	0	0	3	0	0	0	0	0	0	tunis	2016-08-03 18:28:38
1008279892518211_1237766216236243	1468930948	79	296	27	103	0	84	0	5	0	1	22	0	tunis	2016-07-19 14:22:28
1008279892518211_1237702402909291	1468925114	1	5	0	0	0	4	0	1	1	0	2	0	tunis	2016-07-19 12:45:14
1008279892518211_1237654049580793	1468918441	5	2	3	6	0	4	0	0	1	1	1	0	tunis	2016-07-19 10:54:01
1008279892518211_1234319666580898	1468524478	183	34	71	129	0	41	0	8	1	0	19	0	tunis	2016-07-14 21:27:58
1008279892518211_1235855236427341	1468703694	14	0	7	11	0	17	0	0	0	1	3	0	ariana	2016-07-16 23:14:54
1008279892518211_1236213583058173	1468750485	0	0	0	0	0	14	2	0	0	0	0	0	tunis	2016-07-17 12:14:45
1008279892518211_1234234729922725	1468516301	34	13	7	40	0	250	11	0	0	0	0	0	tunis	2016-07-14 19:11:41
1008279892518211_1234666799879518	1468561115	10	1	0	2	0	16	0	0	0	0	0	0	tunis	2016-07-15 07:38:35
1008279892518211_1235632313116300	1468680015	1	115	0	1	0	48	0	0	0	0	0	0	tunis	2016-07-16 16:40:15
1008279892518211_1235560199790178	1468672595	0	0	0	0	0	3	0	0	0	0	0	0	tunis	2016-07-16 14:36:35
1008279892518211_1235099233169608	1468611862	2	0	0	2	0	7	0	1	0	0	0	0	tunis	2016-07-15 21:44:22
1008279892518211_1233285726684292	1468410747	106	5	63	118	0	376	28	1	0	3	0	0	tunis	2016-07-13 13:52:27
1008279892518211_1234204323259099	1468513566	28	19	15	23	0	45	1	1	2	0	2	0	tunis	2016-07-14 18:26:06
1008279892518211_1233234573356074	1468404612	1	0	0	0	0	3	0	0	0	0	0	0	tunis	2016-07-13 12:10:12
1008279892518211_1233586936654171	1468442522	6	1	4	4	0	8	0	0	0	0	1	0	bizert	2016-07-13 22:42:02
1008279892518211_1233576213321910	1468441262	0	0	0	0	0	9	1	0	0	0	0	0	tunis	2016-07-13 22:21:02
1008279892518211_1232009893478542	1468242964	10	8	3	9	0	22	0	0	0	0	4	0	monastir	2016-07-11 15:16:04
1008279892518211_1229774950368703	1468084037	166	114	51	94	0	115	1	4	12	7	33	0	tunis	2016-07-09 19:07:17
1008279892518211_1233048606708004	1468373903	3	0	0	6	0	45	3	0	1	0	0	0	tunis	2016-07-13 03:38:23
1008279892518211_1232412813438250	1468291017	35	0	11	32	0	28	0	2	0	29	21	0	tunis	2016-07-12 04:36:57
1008279892518211_1232611673418364	1468320755	26	10	14	14	0	27	2	0	0	2	0	0	tunis	2016-07-12 12:52:35
1008279892518211_1231334880212710	1468177112	1	0	0	2	0	12	2	0	0	0	0	0	tunis	2016-07-10 20:58:32
1008279892518211_1229796107033254	1468086809	7	0	2	1	0	37	1	0	0	0	0	0	tunis	2016-07-09 19:53:29
1008279892518211_1228772490468949	1468003107	102	11	42	124	0	54	2	0	0	0	0	0	tunis	2016-07-08 20:38:27
1008279892518211_1226894223990109	1467892292	25	28	12	23	0	33	0	0	1	0	10	0	tunis	2016-07-07 13:51:32
1008279892518211_1226224644057067	1467815191	15	3	0	3	0	14	0	0	2	2	4	0	tunis	2016-07-06 16:26:31
1008279892518211_1226487250697473	1467848024	0	0	0	0	0	3	0	0	0	0	0	0	tunis	2016-07-07 01:33:44
1008279892518211_1226333547379510	1467829414	0	1	0	0	0	2	0	0	0	0	0	0	sfax	2016-07-06 20:23:34
1008279892518211_1223764674303064	1467485412	15	29	2	10	0	28	0	1	0	0	9	0	tunis	2016-07-02 20:50:12
1008279892518211_1224792974200234	1467622867	35	33	8	18	0	17	0	2	0	1	7	0	tunis	2016-07-04 11:01:07
1008279892518211_1223738040972394	1467481940	69	0	7	27	0	570	34	1	0	0	0	0	tunis	2016-07-02 19:52:20
1008279892518211_1225205837492281	1467677477	3	16	0	1	0	22	0	1	0	1	6	0	tunis	2016-07-05 02:11:17
1008279892518211_1223951970951001	1467509818	15	51	1	3	0	14	0	4	0	10	14	0	tunis	2016-07-03 03:36:58
