post_id	place	score	time
1008279892518211_1423969410949255	sfax	0.0720831723044	2017-01-15 20:50:31
1008279892518211_1423531400993056	sousse	0.0779900814836	2017-01-15 11:16:53
1008279892518211_1423821957630667	sfax	0.0744365778808	2017-01-15 17:47:04
1008279892518211_1422470027765860	monastir	0.0788441213734	2017-01-14 11:11:03
1008279892518211_1421062424573287	nabeul	0.182990378344	2017-01-12 21:55:32
1008279892518211_1422157201130476	tunis	0.075650216313	2017-01-14 02:32:22
1008279892518211_1422377591108437	tunis	0.0731385835859	2017-01-14 08:00:57
1008279892518211_1421140931232103	tunis	0.124540541488	2017-01-12 23:46:46
1008279892518211_1421736717839191	tunis	0.0711719532656	2017-01-13 16:10:07
1008279892518211_1420632037949659	tunis	0.200961932958	2017-01-12 12:30:58
1008279892518211_1419805644698965	tunis	0.103517618967	2017-01-11 18:14:21
1008279892518211_1419025521443644	monastir	0.0795519636601	2017-01-10 19:39:02
1008279892518211_1419003044779225	sousse	0.0927199477708	2017-01-10 19:00:22
1008279892518211_1419482118064651	sousse	0.0740412066496	2017-01-11 09:13:10
1008279892518211_1419067818106081	tunis	0.0722446914806	2017-01-10 20:51:07
1008279892518211_1419541428058720	monastir	0.0703132331075	2017-01-11 11:08:58
1008279892518211_1419477581398438	zaghouan	0.0701332240513	2017-01-11 08:59:18
1008279892518211_1417455238267339	sousse	0.202092304011	2017-01-08 23:10:47
1008279892518211_1417432691602927	tunis	0.0959867716084	2017-01-08 22:35:17
1008279892518211_1417316898281173	tunis	0.0853919336121	2017-01-08 19:19:39
1008279892518211_1416567961689400	tunis	0.100980628771	2017-01-07 21:53:16
1008279892518211_1417364518276411	tunis	0.0771148903928	2017-01-08 20:46:13
1008279892518211_1417365191609677	tunis	0.0750361933379	2017-01-08 20:47:03
1008279892518211_1416120665067463	tunis	0.159337155249	2017-01-07 10:13:29
1008279892518211_1415513781794818	beja	0.0714824963298	2017-01-06 18:52:21
1008279892518211_1415130581833138	tunis	0.134569207289	2017-01-06 10:42:18
1008279892518211_1416138401732356	kef	0.0754291982661	2017-01-07 10:40:03
1008279892518211_1414232871922909	tunis	0.108319906631	2017-01-05 13:40:54
1008279892518211_1414092171936979	nabeul	0.0784047727308	2017-01-05 09:30:13
1008279892518211_1414115685267961	beja	0.0751723473522	2017-01-05 10:19:40
1008279892518211_1411159945563535	tunis	0.0886056699123	2017-01-03 17:10:40
1008279892518211_1413077332038463	sfax	0.0750246768737	2017-01-04 13:22:34
1008279892518211_1413450358667827	sousse	0.0726183226651	2017-01-04 19:03:43
1008279892518211_1413410322005164	zaghouan	0.0694539584068	2017-01-04 18:14:25
1008279892518211_1412670762079120	tunis	0.0722610034592	2017-01-04 08:41:52
1008279892518211_1410383208974542	beja	0.0841720272052	2017-01-03 09:11:08
1008279892518211_1413030235376506	tunis	0.0696433610009	2017-01-04 12:50:08
1008279892518211_1411054822240714	sousse	0.0719879338049	2017-01-03 16:03:01
1008279892518211_1411175725561957	beja	0.0755391127221	2017-01-03 17:21:47
1008279892518211_1409096892436507	sousse	0.0699737552946	2017-01-02 20:32:06
1008279892518211_1408329535846576	sousse	0.0736602430447	2017-01-02 13:22:36
1008279892518211_1408045052541691	benArous	0.0712633771301	2017-01-02 10:29:59
1008279892518211_1401231293223067	tunis	0.0744955339866	2016-12-29 22:12:11
1008279892518211_1401942309818632	kasserine	0.0717668296325	2016-12-30 09:28:33
1008279892518211_1401937766485753	manouba	0.0711385501882	2016-12-30 09:22:04
1008279892518211_1401413429871520	tunis	0.0701238737174	2016-12-30 00:50:47
1008279892518211_1401040499908813	gafsa	0.0696165559216	2016-12-29 19:24:14
1008279892518211_1401079156571614	tunis	0.0689377309703	2016-12-29 19:56:01
1008279892518211_1399896353356561	tunis	0.0758762233936	2016-12-28 22:49:03
1008279892518211_1399254703420726	tunis	0.160342472072	2016-12-28 12:52:18
1008279892518211_1399687326710797	beja	0.0797245875426	2016-12-28 20:05:15
1008279892518211_1390123397667190	tunis	0.0757665375791	2016-12-23 23:09:15
1008279892518211_1399395726739957	tunis	0.0709443014169	2016-12-28 15:34:48
1008279892518211_1398187516860778	ariana	0.0742537122825	2016-12-27 18:24:04
1008279892518211_1396151887064341	tunis	0.069488839624	2016-12-26 20:42:45
1008279892518211_1396257640387099	tunis	0.0683328977569	2016-12-26 22:11:48
1008279892518211_1396120290400834	ariana	0.0682660700552	2016-12-26 20:20:47
1008279892518211_1393818617297668	tunis	0.0956783113507	2016-12-25 19:17:39
1008279892518211_1388151761197687	tunis	0.105344007945	2016-12-22 16:40:50
1008279892518211_1389730081039855	bizert	0.067836162979	2016-12-23 17:21:54
1008279892518211_1389680171044846	tunis	0.0681386891032	2016-12-23 17:01:11
1008279892518211_1387643407915189	tunis	0.0746843952313	2016-12-22 08:45:33
1008279892518211_1387850047894525	tunis	0.0684369776768	2016-12-22 12:51:54
1008279892518211_1385284738151056	ariana	0.0719808499866	2016-12-20 19:16:23
1008279892518211_1387167654629431	tunis	0.070884850911	2016-12-21 20:49:07
1008279892518211_1384666211546242	tunis	0.0853224571495	2016-12-20 14:57:00
1008279892518211_1385671491445714	tunis	0.0796147005159	2016-12-20 22:26:02
1008279892518211_1382683081744555	tunis	0.0697099604006	2016-12-19 21:30:11
1008279892518211_1382772418402288	tunis	0.0676861818646	2016-12-19 22:34:58
1008279892518211_1380724345273762	tunis	0.0763397248445	2016-12-18 17:00:53
1008279892518211_1380100402002823	tunis	0.0699694533938	2016-12-18 09:52:03
1008279892518211_1380263525319844	tunis	0.0708940893831	2016-12-18 11:02:21
1008279892518211_1380642565281940	kairouan	0.0676049647886	2016-12-18 15:25:36
1008279892518211_1380381028641427	tunis	0.0722079181957	2016-12-18 12:27:07
1008279892518211_1380445255301671	tunis	0.069411781358	2016-12-18 13:06:34
1008279892518211_1379111875435009	tunis	0.0719718378931	2016-12-17 20:13:21
1008279892518211_1378656262147237	kairouan	0.0716056084349	2016-12-17 14:38:36
1008279892518211_1378293352183528	ariana	0.0975395413668	2016-12-17 08:32:36
1008279892518211_1368134816532715	tunis	0.0910823051582	2016-12-09 16:28:29
1008279892518211_1366461423366721	ariana	0.0802684521445	2016-12-08 14:28:00
1008279892518211_1367964876549709	tunis	0.0784804873496	2016-12-09 14:00:02
1008279892518211_1367974639882066	tunis	0.0691679991654	2016-12-09 14:12:22
1008279892518211_1367626829916847	tunis	0.0666635894741	2016-12-09 09:06:03
1008279892518211_1367962699883260	tunis	0.066094469752	2016-12-09 13:57:54
1008279892518211_1367890933223770	tunis	0.0691103338983	2016-12-09 13:16:58
1008279892518211_1366180460061484	tunis	0.0983552823784	2016-12-08 09:20:05
1008279892518211_1367760736570123	tunis	0.0778408608932	2016-12-09 11:30:17
1008279892518211_1338632736149590	tunis	0.0807549778265	2016-11-12 21:23:41
1008279892518211_1339240662755464	tunis	0.0631275118651	2016-11-13 15:49:55
1008279892518211_1339189956093868	tunis	0.0666020571399	2016-11-13 14:45:10
1008279892518211_1339117946101069	tunis	0.0631450765082	2016-11-13 12:43:08
1008279892518211_1338531606159703	tunis	0.0825042266301	2016-11-12 18:37:42
1008279892518211_1338240569522140	tunis	0.0686124074749	2016-11-12 13:34:47
1008279892518211_1337931886219675	gabes	0.0939601929773	2016-11-12 07:13:33
1008279892518211_1338164882863042	bizert	0.0628642826529	2016-11-12 12:32:22
1008279892518211_1337605966252267	tunis	0.0935800818147	2016-11-11 21:50:20
1008279892518211_1338248082854722	tunis	0.0654952040282	2016-11-12 13:51:01
1008279892518211_1337299836282880	ariana	0.0630169305176	2016-11-11 15:46:53
1008279892518211_1330129480333249	ariana	0.0646849729835	2016-11-03 17:55:14
1008279892518211_1330319643647566	tunis	0.0650206344702	2016-11-03 22:03:38
1008279892518211_1330157326997131	bizert	0.0694625445508	2016-11-03 18:31:51
1008279892518211_1330307703648760	tunis	0.0628854824444	2016-11-03 21:49:41
1008279892518211_1330298760316321	sfax	0.0635061461139	2016-11-03 21:42:36
1008279892518211_1330296366983227	tunis	0.0620611890266	2016-11-03 21:39:32
1008279892518211_1327131603966370	tunis	0.159794307663	2016-10-31 12:36:30
1008279892518211_1328480400498157	ariana	0.0717236180447	2016-11-01 22:12:08
1008279892518211_1329176380428559	tunis	0.0619036026749	2016-11-02 16:36:20
1008279892518211_1329046663774864	tunis	0.0623925463107	2016-11-02 13:15:28
1008279892518211_1329111013768429	gabes	0.0690522370098	2016-11-02 14:53:50
1008279892518211_1329077367105127	tunis	0.062089786085	2016-11-02 14:02:12
1008279892518211_1328991200447077	tunis	0.0618776335077	2016-11-02 11:32:42
1008279892518211_1328062050539992	bizert	0.146948343344	2016-11-01 12:42:35
1008279892518211_1328040277208836	tunis	0.0675156814637	2016-11-01 12:03:48
1008279892518211_1326535584025972	gafsa	0.063766821456	2016-10-30 20:29:25
1008279892518211_1327343773945153	tunis	0.064260591715	2016-10-31 16:54:17
1008279892518211_1327347053944825	tunis	0.0617465217104	2016-10-31 17:00:39
1008279892518211_1327086620637535	mahdia	0.0612790195429	2016-10-31 11:35:19
1008279892518211_1326181194061411	tunis	0.0622800696073	2016-10-30 11:01:39
1008279892518211_1322132591132938	tunis	0.110970780063	2016-10-25 23:10:52
1008279892518211_1324476234231907	tunis	0.0631890646294	2016-10-28 14:27:02
1008279892518211_1324357374243793	tunis	0.0613983324766	2016-10-28 10:23:06
1008279892518211_1323001497712714	tunis	0.0698492693565	2016-10-26 22:58:54
1008279892518211_1320749007937963	tunis	0.0697012481844	2016-10-24 09:39:59
1008279892518211_1323645467648317	manouba	0.061117635848	2016-10-27 15:27:49
1008279892518211_1323458497667014	tunis	0.063041977256	2016-10-27 11:23:46
1008279892518211_1322074704472060	gafsa	0.067011857602	2016-10-25 21:16:42
1008279892518211_1320886244590906	tunis	0.0613164605921	2016-10-24 14:30:24
1008279892518211_1320794971266700	bizert	0.0648693986848	2016-10-24 11:06:59
1008279892518211_1318494974830033	tunis	0.0724995457964	2016-10-21 21:29:04
1008279892518211_1318011038211760	tunis	0.0640674232466	2016-10-21 08:58:31
1008279892518211_1315571675122363	ariana	0.0639000635605	2016-10-18 13:52:19
1008279892518211_1314199031926294	tunis	0.0626692219086	2016-10-17 01:18:38
1008279892518211_1313934731952724	ariana	0.0714014222091	2016-10-16 19:49:36
1008279892518211_1313540155325515	tunis	0.0658616267494	2016-10-16 10:14:08
1008279892518211_1314452008567663	tunis	0.0610214609523	2016-10-17 08:40:58
1008279892518211_1314073868605477	tunis	0.0697492087491	2016-10-16 22:52:40
1008279892518211_1313011178711746	tunis	0.0600800321559	2016-10-15 20:13:32
1008279892518211_1311896118823252	ariana	0.0593495647211	2016-10-14 18:13:08
1008279892518211_1311895862156611	ariana	0.0593495176806	2016-10-14 18:12:35
1008279892518211_1311582218854642	tunis	0.0686696431312	2016-10-14 10:38:11
1008279892518211_1311616578851206	tunis	0.0626631093	2016-10-14 11:40:01
1008279892518211_1311598238853040	tunis	0.0636502186068	2016-10-14 11:04:59
1008279892518211_1311628318850032	tunis	0.0620946272448	2016-10-14 11:57:33
1008279892518211_1310503248962539	tunis	0.065182776958	2016-10-13 11:52:13
1008279892518211_1309736272372570	tunis	0.0642717865279	2016-10-12 18:16:20
1008279892518211_1309410709071793	tunis	0.0670679840091	2016-10-12 11:33:07
1008279892518211_1308826635796867	tunis	0.0608614281881	2016-10-11 19:15:09
1008279892518211_1308716175807913	tunis	0.0609729192934	2016-10-11 16:22:34
1008279892518211_1308831752463022	sfax	0.0648507069634	2016-10-11 19:22:54
1008279892518211_1308099249202939	tunis	0.0820226302178	2016-10-10 21:11:22
1008279892518211_1308636695815861	tunis	0.0589159457275	2016-10-11 14:30:51
1008279892518211_1306795166000014	tunis	0.0875384792425	2016-10-09 09:50:36
1008279892518211_1305807169432147	tunis	0.0915912125629	2016-10-08 07:07:57
1008279892518211_1307760452570152	tunis	0.0605134086928	2016-10-10 11:36:30
1008279892518211_1307126845966846	sfax	0.0623285626691	2016-10-09 17:47:20
1008279892518211_1307448939267970	tunis	0.059258134012	2016-10-10 01:48:31
1008279892518211_1305963922749805	tunis	0.0632045862527	2016-10-08 12:05:39
1008279892518211_1305564716123059	tunis	0.0859932100497	2016-10-08 00:13:06
1008279892518211_1305573746122156	tunis	0.0658368026804	2016-10-08 00:23:36
1008279892518211_1305234659489398	sfax	0.063554607324	2016-10-07 14:37:58
1008279892518211_1305887309424133	manouba	0.0589076598034	2016-10-08 09:40:10
1008279892518211_1304749169537947	tunis	0.154681926086	2016-10-06 21:55:28
1008279892518211_1305451462801051	tunis	0.0597464625137	2016-10-07 21:07:51
1008279892518211_1303833282962869	tunis	0.0815638367004	2016-10-05 19:47:11
1008279892518211_1304571279555736	tunis	0.065368804856	2016-10-06 17:30:11
1008279892518211_1304421382904059	tunis	0.0600223849482	2016-10-06 13:46:22
1008279892518211_1301846406494890	tunis	0.0606406322801	2016-10-03 14:48:52
1008279892518211_1301758489837015	sfax	0.0581305943008	2016-10-03 11:45:50
1008279892518211_1301624906517040	tunis	0.0593518411202	2016-10-03 07:04:16
1008279892518211_1301636866515844	tunis	0.0599995299272	2016-10-03 07:31:08
1008279892518211_1300229623323235	tunis	0.0774194937356	2016-10-01 18:07:05
1008279892518211_1301210056558525	tunis	0.0586287329805	2016-10-02 20:10:21
1008279892518211_1300468356632695	tunis	0.0748901286636	2016-10-02 00:11:36
1008279892518211_1298973636782167	tunis	0.0588021206975	2016-09-30 09:08:34
1008279892518211_1300266906652840	tunis	0.0576164803317	2016-10-01 18:52:39
1008279892518211_1298898880122976	sousse	0.0660777933002	2016-09-30 06:34:06
1008279892518211_1300139976665533	tunis	0.0609730556632	2016-10-01 16:03:52
1008279892518211_1298960753450122	sfax	0.0625006073654	2016-09-30 08:42:10
1008279892518211_1299028576776673	tunis	0.0688148802501	2016-09-30 11:00:39
1008279892518211_1299481226731408	tataouine	0.0597370424083	2016-09-30 22:33:22
1008279892518211_1299468126732718	sousse	0.0578932642992	2016-09-30 22:11:11
1008279892518211_1299457526733778	tunis	0.0598507006519	2016-09-30 21:55:56
1008279892518211_1299401010072763	kairouan	0.0586895844635	2016-09-30 20:27:23
1008279892518211_1299071993438998	sousse	0.0672119036912	2016-09-30 12:35:34
1008279892518211_1299201236759407	tunis	0.057737441479	2016-09-30 15:56:41
1008279892518211_1298993750113489	tunis	0.0575368116098	2016-09-30 09:45:55
1008279892518211_1298782126801318	tunis	0.0586052761279	2016-09-30 02:53:10
1008279892518211_1298715630141301	tunis	0.0638884212698	2016-09-30 00:57:11
1008279892518211_1297833603562837	tunis	0.0673542152146	2016-09-29 00:26:42
1008279892518211_1295190773827120	sousse	0.0840712512802	2016-09-26 00:30:16
1008279892518211_1297318523614345	tunis	0.0671329740607	2016-09-28 12:50:00
1008279892518211_1296765603669637	tunis	0.0675944729833	2016-09-27 20:48:04
1008279892518211_1293793267300204	tunis	0.164347774815	2016-09-24 15:06:14
1008279892518211_1295917417087789	kairouan	0.0615225512078	2016-09-26 20:05:47
1008279892518211_1294499260562938	tunis	0.101839055434	2016-09-25 08:03:37
1008279892518211_1295553917124139	tunis	0.0604812040037	2016-09-26 10:52:15
1008279892518211_1295178797161651	kef	0.0701394308553	2016-09-26 00:09:03
1008279892518211_1293902763955921	tunis	0.161238694894	2016-09-24 17:36:14
1008279892518211_1293405420672322	tunis	0.132033340086	2016-09-24 02:39:38
1008279892518211_1294549307224600	tunis	0.0590272799058	2016-09-25 10:03:38
1008279892518211_1294006867278844	tunis	0.0615937382756	2016-09-24 19:53:23
1008279892518211_1293778223968375	tunis	0.0579999197558	2016-09-24 14:46:05
1008279892518211_1293883980624466	tunis	0.0570047041365	2016-09-24 17:09:28
1008279892518211_1293788123967385	sfax	0.0608329255026	2016-09-24 14:59:53
1008279892518211_1293128977366633	tunis	0.0651823776416	2016-09-23 19:37:51
1008279892518211_1291917140821150	kef	0.122595295644	2016-09-22 09:42:27
1008279892518211_1291268350886029	tunis	0.165343410052	2016-09-21 17:10:26
1008279892518211_1292153944130803	tunis	0.0623429285368	2016-09-22 17:21:43
1008279892518211_1292170257462505	tunis	0.0616503501505	2016-09-22 17:39:42
1008279892518211_1290670267612504	tunis	0.0683865251347	2016-09-20 23:18:36
1008279892518211_1291073667572164	tunis	0.0565438658388	2016-09-21 12:18:22
1008279892518211_1291009084245289	gafsa	0.0579540087311	2016-09-21 09:43:49
1008279892518211_1290883707591160	tunis	0.073116530299	2016-09-21 05:16:00
1008279892518211_1290618047617726	tunis	0.0720098596823	2016-09-20 21:47:12
1008279892518211_1290682870944577	tunis	0.059882345588	2016-09-20 23:46:17
1008279892518211_1290646307614900	tunis	0.0568337631056	2016-09-20 22:38:23
1008279892518211_1290135227666008	tunis	0.0634335507654	2016-09-20 09:21:07
1008279892518211_1290295710983293	kef	0.0604041484988	2016-09-20 14:01:22
1008279892518211_1289383911074473	sfax	0.0586457119618	2016-09-19 12:07:31
1008279892518211_1288642057815325	tunis	0.070732088162	2016-09-18 16:42:10
1008279892518211_1287139087965622	tunis	0.0585372628644	2016-09-16 23:16:12
1008279892518211_1287658234580374	tunis	0.0569783695159	2016-09-17 15:06:27
1008279892518211_1277974115548786	tunis	0.0564473126269	2016-09-06 17:25:41
1008279892518211_1278851725461025	ariana	0.0553933553914	2016-09-07 17:08:06
1008279892518211_1278743538805177	tunis	0.0728943520404	2016-09-07 14:35:34
1008279892518211_1278824275463770	tunis	0.060225186957	2016-09-07 16:35:05
1008279892518211_1278685862144278	tunis	0.0916629427828	2016-09-07 12:52:30
1008279892518211_1278685985477599	tunis	0.0547987882251	2016-09-07 12:52:59
1008279892518211_1277997172213147	tunis	0.0604391496582	2016-09-06 17:51:39
1008279892518211_1277904372222427	tunis	0.0575478215735	2016-09-06 15:39:59
1008279892518211_1277886752224189	tunis	0.0564933743876	2016-09-06 15:13:46
1008279892518211_1277835638895967	tunis	0.0547712488501	2016-09-06 13:55:45
1008279892518211_1277350175611180	sousse	0.0564659896839	2016-09-05 23:15:42
1008279892518211_1276137295732468	bizert	0.0643618152605	2016-09-04 17:52:14
1008279892518211_1277058462307018	sfax	0.0555250651646	2016-09-05 16:42:53
1008279892518211_1277065135639684	sfax	0.0554866715058	2016-09-05 16:52:49
1008279892518211_1277117468967784	tunis	0.0575427687285	2016-09-05 17:56:50
1008279892518211_1276883258991205	sfax	0.057421901549	2016-09-05 12:45:40
1008279892518211_1275948062418058	tunis	0.0786165941173	2016-09-04 13:32:14
1008279892518211_1275923159087215	tunis	0.085717144311	2016-09-04 12:53:35
1008279892518211_1276886405657557	tataouine	0.0575883579417	2016-09-05 12:52:09
1008279892518211_1276373355708862	tunis	0.0546299286258	2016-09-04 23:20:20
1008279892518211_1276338765712321	tunis	0.0640306707386	2016-09-04 22:30:35
1008279892518211_1275920382420826	tunis	0.0623937666236	2016-09-04 12:49:34
1008279892518211_1276373355708862	tunis	0.0546299286258	2016-09-04 23:20:20
1008279892518211_1276338765712321	tunis	0.0640306707386	2016-09-04 22:30:35
1008279892518211_1273316959347835	tunis	0.0644260904881	2016-09-01 17:27:03
1008279892518211_1272525809426950	tunis	0.0589822919044	2016-08-31 23:14:16
1008279892518211_1272033272809537	zaghouan	0.0538062473346	2016-08-31 11:35:31
1008279892518211_1267257279953803	tunis	0.149707796679	2016-08-26 17:22:00
1008279892518211_1270541186292079	tunis	0.0643221753947	2016-08-29 21:38:04
1008279892518211_1271678486178349	zaghouan	0.0540943178251	2016-08-31 01:53:38
1008279892518211_1270996279579903	tunis	0.0563090636735	2016-08-30 09:56:43
1008279892518211_1271561496190048	tunis	0.0595234046916	2016-08-30 22:48:50
1008279892518211_1271380369541494	tunis	0.0536774061247	2016-08-30 19:16:43
1008279892518211_1271377976208400	kef	0.0538459187853	2016-08-30 19:11:58
1008279892518211_1270234272989437	ariana	0.057005379478	2016-08-29 15:05:48
1008279892518211_1271315286214669	tunis	0.0541441941654	2016-08-30 18:01:33
1008279892518211_1266319713380893	monastir	0.0591669036813	2016-08-25 17:14:24
1008279892518211_1264218950257636	tunis	0.0799120166152	2016-08-23 14:17:52
1008279892518211_1264159716930226	tunis	0.0529627749599	2016-08-23 12:50:43
1008279892518211_1263423380337193	bizert	0.0562079605119	2016-08-22 17:29:39
1008279892518211_1262519303760934	tunis	0.0602879432303	2016-08-21 17:46:35
1008279892518211_1260410027305195	ariana	0.0917762422786	2016-08-19 11:07:17
1008279892518211_1260302180649313	tunis	0.0569208345817	2016-08-19 07:57:26
1008279892518211_1259498324063032	tunis	0.0985439413346	2016-08-18 11:02:44
1008279892518211_1259119350767596	ariana	0.0530212215973	2016-08-17 22:46:43
1008279892518211_1258490157497182	tunis	0.0594271732645	2016-08-17 04:49:18
1008279892518211_1256999160979615	manouba	0.0581983850809	2016-08-15 08:30:17
1008279892518211_1257551200924411	ariana	0.05190303866	2016-08-16 00:43:04
1008279892518211_1257400034272861	tunis	0.0541523133462	2016-08-15 21:01:52
1008279892518211_1256502547695943	tunis	0.0550375971694	2016-08-14 17:41:11
1008279892518211_1256347527711445	tunis	0.0523636148568	2016-08-14 13:10:14
1008279892518211_1256297881049743	tunis	0.0616659889113	2016-08-14 11:12:25
1008279892518211_1255615944451270	tunis	0.0553704942163	2016-08-13 15:45:22
1008279892518211_1255481864464678	sfax	0.0573651845534	2016-08-13 12:21:29
1008279892518211_1255884007757797	tunis	0.0578566549448	2016-08-13 22:22:27
1008279892518211_1255774574435407	tunis	0.0542648792691	2016-08-13 19:26:04
1008279892518211_1248025355210329	tunis	0.0562041134621	2016-08-03 07:40:24
1008279892518211_1247150068631191	tunis	0.0548718619971	2016-08-02 01:54:56
1008279892518211_1248318045181060	tunis	0.0504833420961	2016-08-03 18:28:38
1008279892518211_1237766216236243	tunis	0.151934456941	2016-07-19 14:22:28
1008279892518211_1237702402909291	tunis	0.0535225091119	2016-07-19 12:45:14
1008279892518211_1237654049580793	tunis	0.0537808148863	2016-07-19 10:54:01
1008279892518211_1234319666580898	tunis	0.126879457564	2016-07-14 21:27:58
1008279892518211_1235855236427341	ariana	0.0564123678265	2016-07-16 23:14:54
1008279892518211_1236213583058173	tunis	0.0522438582993	2016-07-17 12:14:45
1008279892518211_1234234729922725	tunis	0.0888835541579	2016-07-14 19:11:41
1008279892518211_1234666799879518	tunis	0.0500972065963	2016-07-15 07:38:35
1008279892518211_1235632313116300	tunis	0.0699306847151	2016-07-16 16:40:15
1008279892518211_1235560199790178	tunis	0.0482466082345	2016-07-16 14:36:35
1008279892518211_1235099233169608	tunis	0.0509487296055	2016-07-15 21:44:22
1008279892518211_1233285726684292	tunis	0.153182132333	2016-07-13 13:52:27
1008279892518211_1234204323259099	tunis	0.066477627253	2016-07-14 18:26:06
1008279892518211_1233234573356074	tunis	0.0479670661901	2016-07-13 12:10:12
1008279892518211_1233586936654171	bizert	0.0504665006385	2016-07-13 22:42:02
1008279892518211_1233576213321910	tunis	0.0498825239351	2016-07-13 22:21:02
1008279892518211_1232009893478542	monastir	0.054728144277	2016-07-11 15:16:04
1008279892518211_1229774950368703	tunis	0.157227632813	2016-07-09 19:07:17
1008279892518211_1233048606708004	tunis	0.0563039497706	2016-07-13 03:38:23
1008279892518211_1232412813438250	tunis	0.136441530278	2016-07-12 04:36:57
1008279892518211_1232611673418364	tunis	0.0640373866825	2016-07-12 12:52:35
1008279892518211_1231334880212710	tunis	0.0516680978215	2016-07-10 20:58:32
1008279892518211_1229796107033254	tunis	0.0517020504165	2016-07-09 19:53:29
1008279892518211_1228772490468949	tunis	0.0843291744193	2016-07-08 20:38:27
1008279892518211_1226894223990109	tunis	0.0665118632156	2016-07-07 13:51:32
1008279892518211_1226224644057067	tunis	0.0576634949029	2016-07-06 16:26:31
1008279892518211_1226487250697473	tunis	0.0470712090611	2016-07-07 01:33:44
1008279892518211_1226333547379510	sfax	0.0471684736758	2016-07-06 20:23:34
1008279892518211_1223764674303064	tunis	0.0632581321186	2016-07-02 20:50:12
1008279892518211_1224792974200234	tunis	0.0703473770478	2016-07-04 11:01:07
1008279892518211_1223738040972394	tunis	0.142905797199	2016-07-02 19:52:20
1008279892518211_1225205837492281	tunis	0.0588385399185	2016-07-05 02:11:17
1008279892518211_1223951970951001	tunis	0.0963638630865	2016-07-03 03:36:58
1008279892518211_1223542077658657	tunis	0.0500863789447	2016-07-02 13:12:33
1008279892518211_1224143614265170	tunis	0.0497530408025	2016-07-03 12:11:11
1008279892518211_1223912610954937	tunis	0.0468100519611	2016-07-03 02:34:55
1008279892518211_1224030927609772	tunis	0.0486095989175	2016-07-03 06:37:14
1008279892518211_1223670427645822	tunis	0.0464481721901	2016-07-02 17:44:23
1008279892518211_1222653794414152	tunis	0.0655861686248	2016-07-01 03:31:38
1008279892518211_1222276494451882	nabeul	0.048642538179	2016-06-30 13:54:09
1008279892518211_1222590691087129	sfax	0.0461940780007	2016-07-01 01:01:07
1008279892518211_1222472071098991	tunis	0.0494965588435	2016-06-30 20:27:55
1008279892518211_1222501721096026	sousse	0.0461761698523	2016-06-30 21:31:44
1008279892518211_1222468477766017	tunis	0.0461698407766	2016-06-30 20:17:44
1008279892518211_1222430561103142	sousse	0.0461626364637	2016-06-30 18:53:30
1008279892518211_1219963691349829	sousse	0.0494822044378	2016-06-27 00:58:58
1008279892518211_1221125311233667	nabeul	0.0566740201342	2016-06-28 19:56:31
1008279892518211_1220988201247378	sidiBouzid	0.0459026197855	2016-06-28 16:13:22
1008279892518211_1220024874677044	tunis	0.153276503688	2016-06-27 02:52:47
1008279892518211_1220248374654694	tunis	0.0599238555574	2016-06-27 11:34:29
1008279892518211_1220362764643255	tunis	0.0790832051326	2016-06-27 16:24:47
1008279892518211_1219941294685402	sousse	0.0474327608088	2016-06-26 23:59:11
1008279892518211_1220586841287514	tunis	0.0689542336695	2016-06-28 00:11:48
1008279892518211_1220092301336968	tunis	0.0661101442199	2016-06-27 05:30:08
1008279892518211_1220008201345378	tunis	0.0513364270196	2016-06-27 02:17:55
1008279892518211_1219171011429097	tunis	0.183935061667	2016-06-25 19:26:36
1008279892518211_1219008811445317	tunis	0.0611671329812	2016-06-25 15:16:35
1008279892518211_1219243961421802	tunis	0.0556997046967	2016-06-25 21:33:12
1008279892518211_1219154941430704	sidiBouzid	0.0465292826453	2016-06-25 18:57:14
1008279892518211_1217862421559956	tunis	0.0630338060466	2016-06-23 21:28:59
1008279892518211_1217595164920015	tunis	0.0546253597105	2016-06-23 13:15:14
1008279892518211_1217701131576085	tunis	0.0453774611052	2016-06-23 16:17:56
1008279892518211_1216397755039756	tunis	0.0864112468439	2016-06-21 20:44:38
1008279892518211_1216260658386799	tunis	0.082425202915	2016-06-21 16:44:12
1008279892518211_1215192165160315	ariana	0.0460015132835	2016-06-20 02:10:17
1008279892518211_1216821734997358	kef	0.045499905035	2016-06-22 11:23:50
1008279892518211_1216363198376545	tunis	0.0479335157049	2016-06-21 19:58:13
1008279892518211_1215493181796880	tunis	0.0493747345051	2016-06-20 14:52:01
1008279892518211_1215448971801301	bizert	0.0505148990648	2016-06-20 13:21:41
1008279892518211_1213088368704028	tunis	0.084403881067	2016-06-17 01:01:18
1008279892518211_1211073182238880	zaghouan	0.0442923574359	2016-06-13 20:43:26
1008279892518211_1209715375707994	tunis	0.075747763724	2016-06-11 18:24:53
1008279892518211_1209699615709570	tunis	0.0439523887746	2016-06-11 17:48:16
1008279892518211_1208619852484213	tunis	0.0965127229663	2016-06-10 01:17:50
1008279892518211_1207354909277374	ariana	0.0438487524924	2016-06-08 01:31:03
1008279892518211_1207141502632048	tunis	0.0433292475158	2016-06-07 18:45:19
1008279892518211_1207121469300718	tunis	0.0433271720351	2016-06-07 18:21:03
1008279892518211_1206948289318036	tunis	0.0466536441931	2016-06-07 11:37:49
