type	by	post_id	post_link	post_message	picture	full_picture	link	link_domain	post_published	post_published_unix	post_published_sql	likes_count_fb	comments_count_fb	reactions_count_fb	shares_count_fb	engagement_fb	comments_retrieved	comments_base	comments_replies	comment_likes_count	rea_NONE	rea_LIKE	rea_LOVE	rea_WOW	rea_HAHA	rea_SAD	rea_ANGRY	rea_THANKFUL	place
photo	post_user_1008279892518211	1008279892518211_1596406720372189	https://www.facebook.com/1008279892518211/posts/1596406720372189	حالة شاطئ  لابلاج  بعد حوالي دقائق من عمليّة الكنس المفروضة و والي بنزرت يطالب بلديّة المكان بمراجعة صفقة الكنس... صحيح الكثير يلومون على أعوان النظافة المترسمين بالبلديّات و يتهمونهم بالتقصير و من المفروض أيضا أن تقدّم شركة خاصّة خدمات أسرع و جودة أرفع و لكن ما حدث هو العكس تماما!!! #normalhakka	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/19225309_447567038943797_2374022342015319558_n.jpg?oh=1bd6e9262ff63d21b0974440c04fa840&oe=5A523220	https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/19225309_447567038943797_2374022342015319558_n.jpg?oh=b34edf3b5fd4c16c4ff72e8b07790701&oe=5A15B1DF	https://www.facebook.com/442871176080050/photos/a.444549329245568.1073741828.442871176080050/447567038943797/?type=3	facebook.com	2017-06-18T23:39:45+0000	1497829185	2017-06-19 01:39:45	2	0	3	0	3	0	0	0	0	0	2	0	0	0	0	1	0	bizert
video	post_user_1008279892518211	1008279892518211_1596401437039384	https://www.facebook.com/1008279892518211/posts/1596401437039384	Le caravane passe!!!  جمل يشق الطريق الوطنيّة رقم 11 و هو في طريقه إلى سوق عكاظ ببنزرت الجنوبيّة  فيديو: مهدي بن راضية	https://external.xx.fbcdn.net/safe_image.php?d=AQAnOKyY9Xs9Lluu&w=130&h=130&url=https%3A%2F%2Fi.ytimg.com%2Fvi%2Fl_JsJt7HsvY%2Fmaxresdefault.jpg&cfs=1&_nc_hash=AQDU_R6zGYvOHjft	https://external.xx.fbcdn.net/safe_image.php?d=AQDgULPOe4TIqCnJ&w=1280&h=720&url=https%3A%2F%2Fi.ytimg.com%2Fvi%2Fl_JsJt7HsvY%2Fmaxresdefault.jpg&crop&_nc_hash=AQCI77JIhHLQ9AKa	https://www.youtube.com/watch?v=l_JsJt7HsvY	youtube.com	2017-06-18T23:31:16+0000	1497828676	2017-06-19 01:31:16	2	0	3	0	3	0	0	0	0	0	2	0	1	0	0	0	0	bizert
photo	post_user_1008279892518211	1008279892518211_1596221453724049	https://www.facebook.com/1008279892518211/posts/1596221453724049	متوفر الأن في جميع الإدارات التونسية في إنتظار طابع ارجع غدوة 😏😛😜	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/19225028_666114856923102_6914754962900516831_n.jpg?oh=d6c755d98901979b33075164953b9317&oe=5A4F7A8D	https://scontent.xx.fbcdn.net/v/t1.0-9/19225028_666114856923102_6914754962900516831_n.jpg?oh=758f4dc568ec626b97300183869dc408&oe=5A464210	https://www.facebook.com/photo.php?fbid=666114856923102&set=gm.1596221453724049&type=3	facebook.com	2017-06-18T19:17:24+0000	1497813444	2017-06-18 21:17:24	39	0	65	0	65	0	0	0	0	0	38	1	1	22	1	1	0	tunis
photo	post_user_1008279892518211	1008279892518211_1595516800461181	https://www.facebook.com/1008279892518211/posts/1595516800461181	أعلنت وزارة الشؤون المحلية و البيئة عن الإطلاق الرّسمي لمهامّ جهاز الشّرطة البيئيّة الجديد   و هو يمتاز ببهارات تكنولوجيّة و تقنيّة واضحة   خاصّة من خلال التّطبيقة الإلكترونيّة الجديدة على الهواتف الذّكيّة  المسمّاة ” تونس النّظيفة” و الّتي ستكون موضوعة على ذمّة الأعوان.  بالنّسبة لتطبيقة “تونس النّظيفة” بإمكان المواطن أن يستعملها حسب الخطوات التّالية :  1-إلتقاط صورة  2-إختيار موضوع الشّكاية   3-تحديد الموقع الجغرافيّ GPS آليّا  4-وضع العنوان و تحديد البلديّة  5-إرسال الشّكاية  أمّا فيما يهمّ البلديّة : يقع إرسال الشّكاية إلى قاعدة البيانات المركزيّة ثمّ يقع توجيهها بصفة آليّة إلى البلديّة المعنيّة  ثمّ يستقبل أعوان الشّرطة البيئيّة القريبين من الموقع المحدّد  إعلاما فوريّا بالشّكاية.  يستعمل عون الشّرطة البيئيّة التّطبيقة لأخذ و جمع المعطيات اللّازمة لكلّ مخالفة و يقع حفظ و معالجة المعطيات الخاصّة بالمخالفات و تحيين قائمة الشّكايات عند الحاجة.  تطبيقة “تونس النّظيفة” الجديدة   تتضمّن العديد من الإمكانيّات الوظيفيّة و الخصائص التّقنيّة :  تسهّل عمليّة الضّبط العدليّ لعون الشّرطة البيئيّة عبر توفير نظام حينيّ لأخذ البيانات البيئيّة عبر توفير نظام حينيّ لأخذ البيانات و نظام مركزيّ لجمع و تحيين البيانات. إنشاء فضاء لعون الشّرطة البيئيّة لإستقبال الشّكايات القريبة بصفة حينيّة على اللّوحة الرّقميّة إعداد البرنامج اليوميّ للتّدخّلات توفير منصّة تفاعليّة للمواطن لتقديم الشّكايات حول المخالفات و المشاكل البيئيّة توفير منظومة إعلام حينيّة للمواطن لمتابعة تقدّم معالجة الشّكاية ترتيب البلديّات في قائمة تفاضليّة آليّا حسب درجة إجابة الشّكايات و رضاء المواطن. كذلك ستكون سيّارات الشّرطة البيئيّة الجديدة مجهّزة بمنظومة تحديد المواقع GPS/GPRS   و هي منظومة تكنولوجيّة متطوّرة تهدف إلى تسهيل عمل العون و تزيد في إنتاجيّته و تعطي نجاعة لتدخّلاته  إضافة إلى مراقبة الأداء و التّصرّف النّاجع في الأسطول ( البنزين  السّيّارات  السّائقين)   و كذلك سلامة السّيّارة من خلال نظام السّائق المعرّف.  هذا و سيتمّ تزويد أعوان الشّرطة البيئيّة بلوحات رقميّة تتضمّن الخارطة الرّقميّة للبلاد التّونسيّة. برتااااااااااااجي على أوسع نطاق خلي التوانسة تعرف 😀	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/19148897_665786870289234_4335609506802760027_n.jpg?oh=5b392bf88d6b54528e0334c88adc9274&oe=5A5F0606	https://scontent.xx.fbcdn.net/v/t31.0-8/s720x720/19238053_665786870289234_4335609506802760027_o.jpg?oh=83e03493e106f7b767dcc7a19589d1ac&oe=5A57844C	https://www.facebook.com/photo.php?fbid=665786870289234&set=gm.1595516800461181&type=3	facebook.com	2017-06-18T03:36:36+0000	1497756996	2017-06-18 05:36:36	25	12	28	0	40	12	6	6	16	0	24	3	0	0	0	0	0	tunis
photo	post_user_1008279892518211	1008279892518211_1594197650593096	https://www.facebook.com/1008279892518211/posts/1594197650593096	حل   جذري   للاوساخ  ..  و استغلال  ذكي  للعقلية   السائدة عند  بنو   يعرب..  جربوها  في  تونس    تنجح	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/19149135_1511846842199324_3485770806646888069_n.jpg?oh=cb9fd8e06b794e4abd6830b8042f2159&oe=5A5B6C21	https://scontent.xx.fbcdn.net/v/t1.0-9/19149135_1511846842199324_3485770806646888069_n.jpg?oh=f6acbfd22c6bf188843783d2173d5df8&oe=5A4FF14A	https://www.facebook.com/photo.php?fbid=1511846842199324&set=gm.1594197650593096&type=3	facebook.com	2017-06-16T22:14:10+0000	1497651250	2017-06-17 00:14:10	4	10	6	0	16	10	6	4	5	0	4	0	1	1	0	0	0	tunis
photo	post_user_1008279892518211	1008279892518211_1594766910536170	https://www.facebook.com/1008279892518211/posts/1594766910536170	شاطئ سلقطة التي توقعت أن يكون من اجمل الشطوط التونسية	https://scontent.xx.fbcdn.net/v/t1.0-0/q89/s130x130/19146271_10213064570434040_847504653445554924_n.jpg?oh=44177c85ff55caf82faec34ceca7dd5e&oe=5A5B5DED	https://scontent.xx.fbcdn.net/v/t1.0-9/q89/s720x720/19146271_10213064570434040_847504653445554924_n.jpg?oh=67af2925d98c0a120344e413635eb141&oe=5A5EE3EB	https://www.facebook.com/photo.php?fbid=10213064570434040&set=gm.1594766910536170&type=3	facebook.com	2017-06-17T11:25:46+0000	1497698746	2017-06-17 13:25:46	7	18	10	0	28	15	9	6	9	0	6	0	0	1	0	1	0	tunis
photo	post_user_1008279892518211	1008279892518211_1594979123848282	https://www.facebook.com/1008279892518211/posts/1594979123848282	Carrefour bizerte	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/19274849_10209242203681039_6427294971387447522_n.jpg?oh=2d3c647cbbd5fab508ca6637fc59b63f&oe=5A1900D2	https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/19274849_10209242203681039_6427294971387447522_n.jpg?oh=609b30b0b4aa5792a4ab6a38a673f269&oe=5A5C55DF	https://www.facebook.com/photo.php?fbid=10209242203681039&set=gm.1594979123848282&type=3	facebook.com	2017-06-17T15:34:03+0000	1497713643	2017-06-17 17:34:03	4	4	10	0	14	3	3	0	2	0	4	0	2	0	0	4	0	bizert
photo	post_user_1008279892518211	1008279892518211_1594953597184168	https://www.facebook.com/1008279892518211/posts/1594953597184168	حملة تحسيسية  تقودها أعوان الشرطة البيئية في و لايات تونس الكبرى اليوم 17 جوان 2017 بعد موعد الإفطار.	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/19225443_665547676979820_7327547967860802689_n.jpg?oh=f5309d676f57a912c25601fd41055a10&oe=5A198E85	https://scontent.xx.fbcdn.net/v/t1.0-9/19225443_665547676979820_7327547967860802689_n.jpg?oh=d234655276987ab05bcca0be7bb523fd&oe=5A4BC218	https://www.facebook.com/photo.php?fbid=665547676979820&set=gm.1594953597184168&type=3	facebook.com	2017-06-17T15:05:08+0000	1497711908	2017-06-17 17:05:08	5	0	5	0	5	0	0	0	0	0	4	0	0	0	0	0	0	tunis
video	post_user_1008279892518211	1008279892518211_1592849657394562	https://www.facebook.com/1008279892518211/posts/1592849657394562	Walid Ben Yakhlef shared ‎الصفحة الرسمية لولاية قفصة‎ s video to the group: WINOU ETROTTOIR???...	https://scontent.xx.fbcdn.net/v/t15.0-10/s130x130/19206033_1593189767360507_2479927224950587392_n.jpg?oh=c67fae013e803436ac1f662f1a777c27&oe=5A1252A7	https://scontent.xx.fbcdn.net/v/t15.0-10/s720x720/19206033_1593189767360507_2479927224950587392_n.jpg?oh=9adff05180c2f85a1273d0703c36d616&oe=5A186D85	https://www.facebook.com/Gouvernorat.De.Gafsa/videos/1593185234027627/	facebook.com	2017-06-15T18:03:18+0000	1497549798	2017-06-15 20:03:18	2	0	2	0	2	0	0	0	0	0	2	0	0	0	0	0	0	gafsa
video	post_user_1008279892518211	1008279892518211_1590431137636414	https://www.facebook.com/1008279892518211/posts/1590431137636414	il est trop sympa ; il a mm parlé du dilemme du transport en tunisie .	https://scontent.xx.fbcdn.net/v/t15.0-10/s130x130/19144951_1353638894673704_4967456280022089728_n.jpg?oh=95d796b0d68b7f4d32c14d407d236544&oe=5A16EDB7	https://scontent.xx.fbcdn.net/v/t15.0-10/19144951_1353638894673704_4967456280022089728_n.jpg?oh=dda8042eab96fd6b6a4a1c87850a09aa&oe=5A507ECC	https://www.facebook.com/TunisieLiveOff/videos/1353637008007226/	facebook.com	2017-06-13T13:17:47+0000	1497359867	2017-06-13 15:17:47	49	17	62	22	101	17	11	6	22	0	47	8	0	5	0	0	0	tunis
link	post_user_1008279892518211	1008279892518211_1590273954318799	https://www.facebook.com/1008279892518211/posts/1590273954318799	Quand je vois l incivilité de certains tunisiens et l incompétence des autorités dans nos rues et institutions  cela ne m étonne pas de l image négative que véhicule notre pays a travers le monde... Car la compagnie est le premier lien entre les tunisiens à l étranger et le reste du monde ...	https://external.xx.fbcdn.net/safe_image.php?d=AQAKcnIEtBqWy_8S&w=130&h=130&url=http%3A%2F%2Fwww.tuniscope.com%2Fuploads%2Fimages%2Fcontent%2Ftsr-130617-1.jpg&cfs=1&_nc_hash=AQAS3_AHJIliy8OQ	https://external.xx.fbcdn.net/safe_image.php?d=AQCjX_fCz5vTbOxl&url=http%3A%2F%2Fwww.tuniscope.com%2Fuploads%2Fimages%2Fcontent%2Ftsr-130617-1.jpg&_nc_hash=AQA8ONlxDjzrUIqn	http://www.tuniscope.com/article/122029/actualites/tunisie/tunisair-525812	tuniscope.com	2017-06-13T10:11:38+0000	1497348698	2017-06-13 12:11:38	41	64	93	60	217	63	33	30	29	0	41	2	4	19	19	7	0	tunis
video	post_user_1008279892518211	1008279892518211_1589961934350001	https://www.facebook.com/1008279892518211/posts/1589961934350001	Walid Ben Yakhlef shared ‎الصفحة الرسمية لولاية قفصة‎ s video to the group: WINOU ETROTTOIR???...	https://scontent.xx.fbcdn.net/v/t15.0-10/s130x130/19182634_1590086751004142_8838072986041843712_n.jpg?oh=1b0d040315746b27b79d47b25a33840d&oe=5A47CE63	https://scontent.xx.fbcdn.net/v/t15.0-10/s720x720/19182634_1590086751004142_8838072986041843712_n.jpg?oh=f5ca4b139d962562f09a588253c4e7cc&oe=5A17DF41	https://www.facebook.com/Gouvernorat.De.Gafsa/videos/1590072901005527/	facebook.com	2017-06-13T01:12:07+0000	1497316327	2017-06-13 03:12:07	10	5	10	5	20	5	4	1	1	0	10	0	0	0	0	0	0	gafsa
photo	post_user_1008279892518211	1008279892518211_1591291780883683	https://www.facebook.com/1008279892518211/posts/1591291780883683	الطريق السريعة تونس صفاقس .كيلومتر 90. حريق منذ 30 د.	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/19059417_1545518178856076_1472618387789398134_n.jpg?oh=63f3c44ab3de2bd18afb06780dc61b29&oe=5A4E189A	https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/19059417_1545518178856076_1472618387789398134_n.jpg?oh=da05ac92546ef351a072b5700f09811d&oe=5A5B198F	https://www.facebook.com/photo.php?fbid=1545518178856076&set=gm.1591291780883683&type=3	facebook.com	2017-06-14T07:59:31+0000	1497427171	2017-06-14 09:59:31	1	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	tunis
photo	post_user_1008279892518211	1008279892518211_1590678874278307	https://www.facebook.com/1008279892518211/posts/1590678874278307	تم اليوم الثلاثاء 13 جوان 2017، الإعلان عن انطلاق جهاز الشرطة البيئية تحت إشراف رئيس الحكومة، السيد يوسف الشاهد، و وزير الشؤون المحلية والبيئة، السيد رياض المؤخر و السيد والي تونس عمر منصور و ثلة من الكوادر الأمنية و الحرس الوطني، بقصر المؤتمرات بالعاصمة. مع الإشارة   أنه  خلال الشهر الأول لعمل الشرطة البيئية ستقوم بدورتحسيسي و توعوي في هذه المرحلة التجريبية مع تحرير مخالفات بيضاء.و التنبيه و من ثم الردع إن لزم الأمر.	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/19030742_663539117180676_7850234762977135332_n.jpg?oh=2a3ce3c13af64994921985f9584bbd4c&oe=5A1611D0	https://scontent.xx.fbcdn.net/v/t1.0-9/19030742_663539117180676_7850234762977135332_n.jpg?oh=f29660b02148d67effa932f647402e51&oe=5A1C464D	https://www.facebook.com/photo.php?fbid=663539117180676&set=gm.1590678874278307&type=3	facebook.com	2017-06-13T17:39:58+0000	1497375598	2017-06-13 19:39:58	4	0	4	0	4	0	0	0	0	0	4	0	0	0	0	0	0	tunis
video	post_user_1008279892518211	1008279892518211_1587759514570243	https://www.facebook.com/1008279892518211/posts/1587759514570243	لرفع سيارات مخالفين، الشركة الخاصة المكلفة بالرفع تضع حياة الناس في خطر  الشاحنة 5597تونس193	https://scontent.xx.fbcdn.net/v/t15.0-10/s130x130/19058672_10155636856539162_7378034536354938880_n.jpg?oh=a6fd6ec8be38a75f553915e41245deb5&oe=5A4EE60D	https://scontent.xx.fbcdn.net/v/t15.0-10/s720x720/19058672_10155636856539162_7378034536354938880_n.jpg?oh=80a8d8eaae4dcf6e725382e79770e065&oe=5A1A6CFF	https://www.facebook.com/10153508480374162/videos/10155636851519162	facebook.com	2017-06-10T21:40:31+0000	1497130831	2017-06-10 23:40:31	69	35	146	0	181	35	35	0	27	0	69	0	7	1	6	63	0	tunis
photo	post_user_1008279892518211	1008279892518211_1590514410961420	https://www.facebook.com/1008279892518211/posts/1590514410961420	نداء بكل لطف للمسؤولين العاملين على حسن تسيير و استغلال الديوان الوطني للتطهير ، هذا العطب على مستوى  البلوعة  الكائنة بنهج 6809 بالعمران الأعلى حدث منذ 7 أشهر و تم إعلام الديوان في مرحلة أولى عبر منظومة الجسر على رقم النداء  1820 ثم في مرحلة ثانية عبر الإتصال مباشرة بدائرة تونس الغربية و الى حد كتابة هذه الأسطر لم يتم التدخل لإصلاح أو تغيير البلوعة المتسببة في تلويث المكان و انبعاث روائح كريهة في المنطقة و شكرا على إيصال المعلومة لمن يهمه الامر.	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/19059664_10155459652609452_9117422664763728775_n.jpg?oh=07460fb440fe0a7462d80a667ed99399&oe=5A586CC8	https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/19059664_10155459652609452_9117422664763728775_n.jpg?oh=940c45f59ea4256671a7fbf976f0435b&oe=5A13E0C5	https://www.facebook.com/photo.php?fbid=10155459652609452&set=gm.1590514410961420&type=3	facebook.com	2017-06-13T14:45:47+0000	1497365147	2017-06-13 16:45:47	0	0	1	1	2	0	0	0	0	0	0	0	1	0	0	0	0	tunis
event	post_user_1008279892518211	1008279892518211_1585150721497789	https://www.facebook.com/1008279892518211/posts/1585150721497789	Cet événement qui réunit environ 350 personnes entre tunisiens et étrangers  qui a déjà eu lieu par le passé  qui est dans l air du temps  qui va être diffusé par plusieurs médiasqui donne une image très positive de notre pays  risque d être annulé parce que la police de la circulation dit ne pas pouvoir l encadrer. Si quelqu un peut faire quelque chose  il ferait une bonne action. Merci	https://scontent.xx.fbcdn.net/v/t1.0-0/c93.0.130.130/p130x130/19029387_1712844472062384_871244600295991634_n.jpg?oh=2c7c9e9862f57676bf63270900ffba57&oe=5A47B45F	https://scontent.xx.fbcdn.net/v/t1.0-9/c288.0.402.402/19029387_1712844472062384_871244600295991634_n.jpg?oh=6111fa6325d5fcecc8914213013b7f7b&oe=5A1B2518	https://www.facebook.com/events/1051197011690618/	facebook.com	2017-06-08T16:11:20+0000	1496938280	2017-06-08 18:11:20	5	5	5	4	14	5	3	2	3	0	5	0	0	0	0	0	0	tunis
photo	post_user_1008279892518211	1008279892518211_1588119831200878	https://www.facebook.com/1008279892518211/posts/1588119831200878	Malgre c hors sujet   مدينة تونس إقتصادية بربي شكون   يعرف وين وصلو	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/19030456_991009604335200_8304317976813411729_n.jpg?oh=54eb2fa4559f11e3cdeab0e0b83cb7bd&oe=5A471239	https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/19030456_991009604335200_8304317976813411729_n.jpg?oh=d64e3706653bcd8213e52d70490f3d8c&oe=5A1A91C6	https://www.facebook.com/photo.php?fbid=991009604335200&set=gm.1588119831200878&type=3	facebook.com	2017-06-11T05:53:11+0000	1497160391	2017-06-11 07:53:11	5	1	5	0	6	0	0	0	0	0	5	0	0	0	0	0	0	tunis
photo	post_user_1008279892518211	1008279892518211_1587891937890334	https://www.facebook.com/1008279892518211/posts/1587891937890334	أعمل طلة ع اليمين و ع اليسار مطار جربة ... اليمين  مكاتب تسجيل المواطنين الي ناويين يمشو للعمرة اليسار   مكاتب تسجيل السياح المروحين علاش التونسي المعتمر ف الظلام ... والتوريست إنارة وجو باهي!!؟؟؟	https://scontent.xx.fbcdn.net/v/t1.0-0/p130x130/19030511_1542152529168644_6266187907536673959_n.jpg?oh=148d691407e2010d7bc8e172e1ec7453&oe=5A6023AA	https://scontent.xx.fbcdn.net/v/t1.0-9/p720x720/19030511_1542152529168644_6266187907536673959_n.jpg?oh=698718e91fb29ace2d6316636a539d5b&oe=5A4964BF	https://www.facebook.com/photo.php?fbid=1542152529168644&set=gm.1587891937890334&type=3	facebook.com	2017-06-11T00:37:50+0000	1497141470	2017-06-11 02:37:50	1	1	1	0	2	1	1	0	0	0	1	0	0	0	0	0	0	tunis
photo	post_user_1008279892518211	1008279892518211_1587412701271591	https://www.facebook.com/1008279892518211/posts/1587412701271591	Route el ain ...a sfax ...le sommet de l imbecilite	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/18922041_10212706138479187_4533705795864397901_n.jpg?oh=3c9f5e2c22c7384ad12e3e17bbdebfd6&oe=5A1DBD03	https://scontent.xx.fbcdn.net/v/t1.0-9/18922041_10212706138479187_4533705795864397901_n.jpg?oh=3e8394e225c574f8327d82f9b17b7248&oe=5A5316E5	https://www.facebook.com/photo.php?fbid=10212706138479187&set=gm.1587412701271591&type=3	facebook.com	2017-06-10T14:14:05+0000	1497104045	2017-06-10 16:14:05	23	18	42	7	67	18	17	1	9	0	22	0	6	3	1	9	0	sfax
link	post_user_1008279892518211	1008279892518211_1587372104608984	https://www.facebook.com/1008279892518211/posts/1587372104608984	http://kapitalis.com/tunisie/2017/06/10/hammam-lif-le-bureau-dennahdha-occupe-le-trottoir/	https://external.xx.fbcdn.net/safe_image.php?d=AQDoLfkdM0DCo4tL&w=130&h=130&url=http%3A%2F%2Fkapitalis.com%2Ftunisie%2Fwp-content%2Fuploads%2F2017%2F06%2FEnnahdha-Hammam-Lif.jpg&cfs=1&_nc_hash=AQD4KdOKrmCB49Wk	https://external.xx.fbcdn.net/safe_image.php?d=AQAbF4s7VGxVpp3t&url=http%3A%2F%2Fkapitalis.com%2Ftunisie%2Fwp-content%2Fuploads%2F2017%2F06%2FEnnahdha-Hammam-Lif.jpg&_nc_hash=AQAoGOo_Mf0W_5Yt	http://kapitalis.com/tunisie/2017/06/10/hammam-lif-le-bureau-dennahdha-occupe-le-trottoir/	kapitalis.com	2017-06-10T13:41:35+0000	1497102095	2017-06-10 15:41:35	4	2	7	1	10	2	2	0	1	0	4	1	0	1	0	1	0	tunis
status	post_user_1008279892518211	1008279892518211_1586582464687948	https://www.facebook.com/1008279892518211/posts/1586582464687948	سامية موظفة تحلم كيف الناس الكل باش تملك دار وترتاح من الكراء.  كيف ما يقول التونسي رهنت روحها هي وراجلها في القروض باش نجمت تشري قطعة أرض  وبدات تبني في دارها  باجة . دار سامية في بقعة باهية في باجة على طريق رئيسي،  وقدامها قطعة أرض فارغة.   إحدى العائلات النافذة والتي لها علاقة قرابة  بأحد وزراء  بن علي تحاول انتزاع منزل سامية بكل الطرق   الان تستعمل معها  الهرسلة واستنفاذ القوى  بالرغم من صحة الوثائق التي تثبت ملكية المعنية بالأمر.  سامية حالها ضعيف كيف الموظفين الكل الي مرهونين في القروض. والعائلة النافذة يهددوا فيها باش يخرجوها  من دارها ويعمدوا لتمرميدها في المحاكم  ويتعبوها بالمصاريف والمشي والجي  حتى يلزوها  تبيعلهم الدار.  القاضية في آخر جلسة حكمت بايقاف أشغال البناء في دار سامية  إلى غاية البت في القضية.  وقعدت دارها  مهلعة بلا  بيبان  بلا  شبابيك  معرضة  للسرقة والنهب  وتنجم تتحول وكر للفساد والجلسات الخمرية.  المواطن في تونس ولى حرام عليه يحلم يعيش في شبرين ملك  ؟ مستكثرين عليه يعيش بكرامة  ؟ البلاد ملك الأغنياء وأصحاب النفوذ   ؟ والزوالي  يموت بقهرته ميسالش  ؟					2017-06-09T20:29:29+0000	1497040169	2017-06-09 22:29:29	14	7	20	5	32	7	7	0	9	0	13	0	0	0	2	4	0	tunis
status	post_user_1008279892518211	1008279892518211_1587115067968021	https://www.facebook.com/1008279892518211/posts/1587115067968021	خليني نعمل مقارنة صغيرة ما بين الاعلام في تونس و الاعلام في فرنسا مثلا.  المقارنة هاذي تخص المادة المقدمة في تونس في رمضان و المادة المقدمة في فرنسا في المحافل الدينية متاعهم معناها الجمعتين الاخرانين متاع ديسمبر. متاع Noël و غيرو.  في تونس : نشر للعنف و الفجايع (caméras cachées ) نشر للموبقات الكل و تطبيعها عن طريق المسلسلات : الزطلة، الكوكايين، الهملة، الفساد، الخيانة، الغدر، قلة المعروف، و الليسة طويلة.  في تونس : نشر التكنمين، الربح الساهل، التحيل، التثعليب، القلبة. و الرسالة: ما ينجح كان المسخ و النظيف ما عندو وين يوصل كان للحبس و مرتو تطفيه و تصوحب غيرو خاترو فاشل و و و في فرنسا ايامات Noël : بابا نوال يفرح في الأولاد الصغار، العائلة ديما ملمومة، الحب العائلي، التسامح و بوس خوك خاطر نوال و سيدنا عيسى، الأولاد الصغار الفقراء يجيهم نوال و يعطيهم ما يتمناو، هاري بوتر يحارب في الشر، الغزال متاع بابا نوال ما يتعبش و يجري من دار لدار، الخ.  مبعد تقولو شبيه شعبهم هكا و شبيه شعبنا هكا؟ الاعلام مسؤولية موش فقط نسب مشاهدة. حتى أكثر حاجة يتبعوها التوانسة على انترنات هي المواقع الاباحية. اي من حينك، قصرو الثنية و عديولنا أفلام اباحية واكاهو! منقول					2017-06-10T07:54:25+0000	1497081265	2017-06-10 09:54:25	46	10	57	12	79	9	9	0	11	0	43	3	0	1	7	0	0	tunis
photo	post_user_1008279892518211	1008279892518211_1586658914680303	https://www.facebook.com/1008279892518211/posts/1586658914680303	Fatma Oueslati Labidi shared ‎بلدية أريانة‎ s post to the group: WINOU ETROTTOIR???...	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/18922074_1535127873186774_841722474842631234_n.jpg?oh=78dd334c502c2b4bbf29b9d87c1365aa&oe=5A122F14	https://scontent.xx.fbcdn.net/v/t1.0-0/p180x540/18922074_1535127873186774_841722474842631234_n.jpg?oh=d68c08ee9b723edf71c330a478faab13&oe=5A1CA6D5	https://www.facebook.com/CommuneAriana/photos/a.965763540123213.1073741839.188515211181387/1535127873186774/?type=3	facebook.com	2017-06-09T21:59:50+0000	1497045590	2017-06-09 23:59:50	45	15	51	9	75	15	11	4	10	0	42	6	0	0	0	0	0	ariana
photo	post_user_1008279892518211	1008279892518211_1587339444612250	https://www.facebook.com/1008279892518211/posts/1587339444612250	عندما يمتنع الملاك على رفع فواضل البناء ولا يترك مجال للكاري لتنظيف محله التجاري...( ملاحظة لا يوجد أي أشكال قانوني بينهما ) لا لشيء سوى شعار انا أولا أحد... انت بحمام سوسة ... شارع المأمون....	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/19059294_1418345334888218_93041238551372274_n.jpg?oh=7eacdd0cadffdc27a460421952a5da70&oe=5A58D931	https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/19059294_1418345334888218_93041238551372274_n.jpg?oh=a4ca956890e1f606cc8331949f480afb&oe=5A18DAC6	https://www.facebook.com/photo.php?fbid=1418345334888218&set=gm.1587339444612250&type=3	facebook.com	2017-06-10T13:04:23+0000	1497099863	2017-06-10 15:04:23	5	3	7	2	12	3	2	1	2	0	5	0	1	1	0	0	0	sousse
photo	post_user_1008279892518211	1008279892518211_1586424524703742	https://www.facebook.com/1008279892518211/posts/1586424524703742	محطة المترو الحبيب بورقيبة - المنستير مخطط المشروع الخماسي 2013 - جلب المحابس 2015 - جلب التراب 2019 - وضع التراب داخل المحابس 2025 - زرع المحابس 2032 - سقي المحابس	https://scontent.xx.fbcdn.net/v/t1.0-0/q86/s130x130/18921926_299748817150810_6579582750097711850_n.jpg?oh=98ee5efe6eab6c18084388548b93ce23&oe=5A15124E	https://scontent.xx.fbcdn.net/v/t1.0-9/q88/s720x720/18921926_299748817150810_6579582750097711850_n.jpg?oh=1244141d8a94b149b8b3a3574cd898c0&oe=5A1C9D1D	https://www.facebook.com/photo.php?fbid=299748817150810&set=gm.1586424524703742&type=3	facebook.com	2017-06-09T18:11:50+0000	1497031910	2017-06-09 20:11:50	32	9	73	0	82	8	8	0	7	0	31	0	1	37	2	0	0	monastir
