type	by	post_id	post_link	post_message	picture	full_picture	link	link_domain	post_published	post_published_unix	post_published_sql	likes_count_fb	comments_count_fb	reactions_count_fb	shares_count_fb	engagement_fb	comments_retrieved	comments_base	comments_replies	comment_likes_count	rea_NONE	rea_LIKE	rea_LOVE	rea_WOW	rea_HAHA	rea_SAD	rea_ANGRY	rea_THANKFUL	place
status	post_user_1008279892518211	1008279892518211_1234204323259099	https://www.facebook.com/1008279892518211/posts/1234204323259099	معمل الكابل في الزون أنديستريال في بن عروس مولاه مستثمر فرنساوي رجلة بالضبط و ناس طيبة   إيريك   يخدم في 600 خدام المزمر فيهم يخلص في 750 دينار في الشهر و كار تهز و تجيب و بونووات ماكلة...فبحيث معمل الكابل هذا يخلص خير حتى مالساجام ...!!وهذا استثمار اجنبي اخر يقفل ابوابو في تونس ويهج مالبلاد في إتجاه المغرب حيث مناخ الاستثمار أفضل بحياة راس الاضرابات والنقابات والزيادات... 600 عامل باش ينضموا الى جيش العاطلين عن العمل ... برا توا فركسوا على شكون باش يعطيكم 750 د في الشهر باش توكلوا عايلاتكم ..تحبو الزيادات و الامتيازات ، ريق الشنطاج ما يمشيش مع لفرنسيس مهوش رزق البيليك هذا... أيها التونسيون أيتها التونسيات ذوقوا ما صنعت أياديكم.... بركاتك يا ثورة البرويطة...و إنها لثورة حتى النصر... و شكرا باعث القناة...					2016-07-14T16:26:06+0000	1468513566	2016-07-14 18:26:06	46	28	53	19	100	27	12	15	23	0	45	1	1	2	0	2	0	tunis
video	post_user_1008279892518211	1008279892518211_1233234573356074	https://www.facebook.com/1008279892518211/posts/1233234573356074	Sami Saadallah shared ‎ملفات الفساد بوزارة النقل التونسية‎ s video to the group: WINOU ETROTTOIR???...	https://scontent.xx.fbcdn.net/v/t15.0-10/s130x130/13601999_897999710343857_711478116_n.jpg?oh=2c5540188a6b71befb75163abcc86f1b&oe=5A5F11CB	https://scontent.xx.fbcdn.net/v/t15.0-10/13601999_897999710343857_711478116_n.jpg?oh=07e5771edfefebb2e888f4e7d8d84703&oe=5A5841DF	https://www.facebook.com/MilafetTrans/videos/897999363677225/	facebook.com	2016-07-13T10:10:12+0000	1468404612	2016-07-13 12:10:12	3	1	3	0	4	1	1	0	0	0	3	0	0	0	0	0	0	tunis
photo	post_user_1008279892518211	1008279892518211_1233586936654171	https://www.facebook.com/1008279892518211/posts/1233586936654171	Winou etrottoir ??? Haw il trottoir kifech à Bizerte  fi wost il centre ville zeda مسكينة بنزرت فاش تعاني	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/13718516_1043583182377525_6656376029595169893_n.jpg?oh=2dc6e75536153765f1205276b54325e9&oe=5A45FD05	https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/13718516_1043583182377525_6656376029595169893_n.jpg?oh=d129287abf8a79abd145b1a46be1e16e&oe=5A52AB10	https://www.facebook.com/photo.php?fbid=1043583182377525&set=gm.1233586936654171&type=3	facebook.com	2016-07-13T20:42:02+0000	1468442522	2016-07-13 22:42:02	8	6	9	1	16	6	2	4	4	0	8	0	0	0	0	1	0	bizert
link	post_user_1008279892518211	1008279892518211_1233576213321910	https://www.facebook.com/1008279892518211/posts/1233576213321910	http://kapitalis.com/tunisie/2016/07/13/en-tunisie-la-vraie-crise-est-civique-et-culturelle/	https://external.xx.fbcdn.net/safe_image.php?d=AQAxBNWr1Mwm-qgB&w=130&h=130&url=http%3A%2F%2Fkapitalis.com%2Ftunisie%2Fwp-content%2Fuploads%2F2016%2F07%2FIncivisme.jpg&cfs=1&_nc_hash=AQD1qutdGxmOPz3E	https://external.xx.fbcdn.net/safe_image.php?d=AQBopBAKkaAXkkNB&url=http%3A%2F%2Fkapitalis.com%2Ftunisie%2Fwp-content%2Fuploads%2F2016%2F07%2FIncivisme.jpg&_nc_hash=AQD7tZMzKbCpK0fw	http://kapitalis.com/tunisie/2016/07/13/en-tunisie-la-vraie-crise-est-civique-et-culturelle/	kapitalis.com	2016-07-13T20:21:02+0000	1468441262	2016-07-13 22:21:02	9	0	10	0	10	0	0	0	0	0	9	1	0	0	0	0	0	tunis
photo	post_user_1008279892518211	1008279892518211_1232009893478542	https://www.facebook.com/1008279892518211/posts/1232009893478542	Moi je dirais plus : winou el kayyess? Bonjour à tous   je vais bois raconter ce qui m est arrivé à monastir. Ce matin vers 9h30 pour aller à la municipalité de monastir  j ai trouvé juste devant un emplacement à peine libéré par une autre voiture qui était staionnée. En faisant les manoeuvres  ma voiture a heurté un objet derrière alors qu il n y avait absolument rien avant. Je suis descendu voir et en fait c était un barbecue qui venait d être placé par le propriétaire du fast food juste en face et qui était en train d ouvrir.  En l interrogeant le monsieur me dit que j ai n ai pas le droit de stationner devant le fast food. Je lui explique qu on avait rien dit pour le trottoir occupé par le fast food et que là il dépassait toutes les limites en confisquant aussi la chaussée d autant plus que c était juste devant la municipalité. Et là il me sort le classique  برا اشكي . Je l ai pris au mot  et comme j allais à la police municipale pour une autorisation de fête  j ai fait le signalement. Le policier m a demandé l emplacement et le nom du fast food en m assurant qu ils allaient s en occuper. Je ne sais si ça va être fait mais de mon côté j ai fait mon devoir et la balle est maintenant dans le leur camp. Sinon à mon avis  la meilleure façon de combattre ce phénomène est de boycotter les commerces qui nous confisquent les trottoirs et la chaussée.  Sur ce  bonne journée à tous.	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/13654191_10154408658414455_7525618117340823029_n.jpg?oh=b8f12c412d8ea0042d6b0e3efbd996ce&oe=5A137CC6	https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/13654191_10154408658414455_7525618117340823029_n.jpg?oh=00efb5c484abf799df7ef3dc9410223d&oe=5A4138CB	https://www.facebook.com/photo.php?fbid=10154408658414455&set=gm.1232009893478542&type=3	facebook.com	2016-07-11T13:16:04+0000	1468242964	2016-07-11 15:16:04	22	10	26	8	44	10	7	3	9	0	22	0	0	0	0	4	0	monastir
photo	post_user_1008279892518211	1008279892518211_1229774950368703	https://www.facebook.com/1008279892518211/posts/1229774950368703	Une horreur à l entrée de l un de nos plus beaux sites touristiques  Yasmine hammamet. Une copie de la Tour Eiffel sur laquelle flotte un drapeau de la Tunisie !! Où est notre patrimoine culturel? Que font les services municipaux pour protéger notre patrimoine et notre image?? Quand feront-ils un effort pour imposer un cachet tunisien dans nos villes et nous épargner le mauvais goût et l amalgame des genres.. Agissons pour le retrait de notre drapeau en attendant une réaction de la municipalité de Hammamet !	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/13620350_1736491543255683_7979581297740178163_n.jpg?oh=d64336464fa5a4735e6dfc8712c40a03&oe=5A60765C	https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/13620350_1736491543255683_7979581297740178163_n.jpg?oh=b4470912508c049ef256a690f8cec4db&oe=5A547549	https://www.facebook.com/photo.php?fbid=1736491543255683&set=gm.1229774950368703&type=3	facebook.com	2016-07-09T17:07:17+0000	1468084037	2016-07-09 19:07:17	119	166	179	114	459	162	111	51	94	0	115	1	4	12	7	33	0	tunis
link	post_user_1008279892518211	1008279892518211_1233048606708004	https://www.facebook.com/1008279892518211/posts/1233048606708004	Enfin une plage  tunisienne  sans poubelle ! !!	https://scontent.xx.fbcdn.net/v/t45.1600-4/c32.0.130.130/p130x130/12532712_6047751091887_1594684680_n.jpg?oh=41c6676b0aaada3f39f430541cc71a9a&oe=5A55642A	https://scontent.xx.fbcdn.net/v/t45.1600-4/12532712_6047751091887_1594684680_n.jpg?oh=5e66b5ff627118cf3d492187ee16b395&oe=5A4D3EB1	http://highlights.com.tn/fricasses-jasmin-plages-de-paris-honneur-a-tunisie0/	highlights.com.tn	2016-07-13T01:38:23+0000	1468373903	2016-07-13 03:38:23	46	3	50	0	53	3	3	0	6	0	45	3	0	1	0	0	0	tunis
photo	post_user_1008279892518211	1008279892518211_1232412813438250	https://www.facebook.com/1008279892518211/posts/1232412813438250	أم العرائس تابعة لتونس و إلا خاطيتنا؟ سيدي الوزير كيف تتصرف و أنت ترى فتاتين في عمر الزهور تفارقان الحياة و هن مرميات على قارعة الطريق دماء تنزف و والد يتخبط يصارع الموت  لتمر دقائق ثم ساعة ثم الساعة الثانية لتفارق الفتاتان الحياة أمام هستيريا شباب قدم من بعض أرياف أم العرايس و لم تأتي سيارات الإسعاف و لا النجدة و لا الحماية المدنية و لا شيئ... في الأخير طيارة أو بالأحرى  صطافات  بها شابان من مستشفى أم العرايس بالا معدات طبية و لا شيئ  يتقدم إحداهما و يرفع الجثث بطريقة همجية لا ترقى إلى الحد الأدنى من الإنسانية و كل ذلك موثق بالصورة و الصوت. فسؤالي لسيدي الوزير:هل أنت مسؤول على حياة الفتاتين أم أنهما غير مهمين بالنسبة لك؟؟؟ثم أين إطاراتك الطبية التي تشتغل بأم العرايس... في حين أن موقع الحادثة لا يبعد إلا 7 كيلومترات على المستشفى. و للحديث بقية...	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/13606728_561976810649128_7478405411299408575_n.jpg?oh=5d3ac7aac5a0cdd27e1550b135cddbf0&oe=5A48F75A	https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/13606728_561976810649128_7478405411299408575_n.jpg?oh=de4af834e50382757e69ec056632056f&oe=5A4F24A5	https://www.facebook.com/ArianaNewsTN/photos/a.274832752696870.1073741828.266442493535896/561976810649128/?type=3	facebook.com	2016-07-12T02:36:57+0000	1468291017	2016-07-12 04:36:57	29	35	84	0	119	31	20	11	32	0	28	0	2	0	29	21	0	tunis
status	post_user_1008279892518211	1008279892518211_1232611673418364	https://www.facebook.com/1008279892518211/posts/1232611673418364	lu sur FB  تونس الڤعرة تونس الحفتريش تونس الهاماجية تونس الفوضى تونس الجعالة  والرشوة تونس الدياثة تونس العصابات تونس الغبابر تونس الياجور الأحمر الملبّز في كل ثنيّة تونس القمامة في كل نهج تونس الدولة بلاش دولة تونس البلاد بلاش إمّالي تونس 3000 سنة حضارة وشعبها يلبس في الفريب تونس دبوزة ماء بلاستيك بـ 5 و 7 دنانير تونس الغشّة والسرقة عيني عينك تونس التكركير في الإدارة تونس غلاوة الأسعار تونس القهاوي وحوانت الحمّاصة واللبلابي والكفتاجي والكشك الفوضوية تونس البراوط والكراذن والكنترة والسوق الموازية تونس السلع المضرحة المضروبة تونس النهبة والتحيل والخطفة تونس المحفّرة تونس القهوة بـ 8 دنانير والبربر بــ 6 و 9 دنانير تونس زرواطة في يدو ويحكم في نهج كامل توقف سيارتك تدفع 2 دنانير وإلا يكسر لك سيارتك والحاكم يتفرّج تونس العياط والزياط والسب والشتم تونس العراك تونس الخوف تونس الإرهاب تونس 0 عدالة إجتماعية تونس الأخلاق الفاسدة تونس تاكسيات مافيا سرّاق تونس الباراجات تونس البراكاجات تونس الخضراء بدون حدائق تونس عدم إحترام الإشارات الضوئية تونس وكثرة التزمير وسياقة الهاماجية تونس المرمّاجية والحصالة في كل ثنيّة تونس الروائح الكريهة الخارجة من الخنادق والمستنقعات تونس بلاد القطّوس والناموس والخنفوس والكلاب السائبة تونس البقر تأكل في حاويات القمامة وسرّاح يسرحو بالغنم في شوارع مدنها آلكبرى ويرشّو في البعرور والروائح طالعة تونس التروتوار مأوى سيارات وشاحنات والطريق ممشى للمترجلين تونس عدم إحترام الصف تونس بالوجوه تونس بالأكتاف تونس بالتشحيم تونس فقيرة الأدوية تونس بشعة الخدمات في المستشفيات العمومية تونس الحافلات الوسخة والقطارات المخربة والكراسي المثقوبة تونس النزل بودورو وعمّال القطاع السياحي لا علاقة بالقطاع لا من قريب ولا من بعيد تونس الأسواق البلدية صفر مراقبة صحيّة وميكروبات وخضار وغلال ومواد غذائية مفروشة أرضا أو مرصفة على نصاب وسخة تغلي بالميكروبات تونس مطاعم الغش وقلة الجودة والنكهة في الأكل وغياب وغلاء الفاتورة تونس الرمال الوسخة والشواطئ القافرة تونس الكورة تونس الشيشة تونس السّكْرَة تونس الزطلة تونس الجوامع والمساجد القافرة تفتح بالتوقيت والمقابر يتقاسمها الأموات مع بقايا الياجور وحكك البيرا والحشيش وساشيات البلاستيك تونس الفترينات الوسخة والباعة المكشبرة تونس التقارط وجبابيب الأفغان تونس الشلايك وطرشيق القلوب واللوبان تونس الفيس والتفليم و و الكلام الفارغ تونس الديون والسلف والقلبة تونس ثقافة بومزيود تونس الطحين تونس عدم الوطنية والمسؤولية تونس شعبها دفنها وهي حية..................من منكم يكذب هذا يا شعب يا جبان.					2016-07-12T10:52:35+0000	1468320755	2016-07-12 12:52:35	27	26	31	10	67	26	12	14	14	0	27	2	0	0	2	0	0	tunis
photo	post_user_1008279892518211	1008279892518211_1231334880212710	https://www.facebook.com/1008279892518211/posts/1231334880212710	Daddou Dridi shared ‎صقور الأمن الوطني التونسي‎ s photo to the group: WINOU ETROTTOIR???...	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/13600304_527899380747886_8465701282672330545_n.jpg?oh=4138b36dd6a115e7a5c2885ff87f588d&oe=5A5C21A3	https://scontent.xx.fbcdn.net/v/t1.0-9/13600304_527899380747886_8465701282672330545_n.jpg?oh=3226e1f2639f9e70b0cb3de8517f60a0&oe=5A44F33E	https://www.facebook.com/AIGST/photos/a.469760479895110.1073741827.469758693228622/527899380747886/?type=3	facebook.com	2016-07-10T18:58:32+0000	1468177112	2016-07-10 20:58:32	12	1	14	0	15	1	1	0	2	0	12	2	0	0	0	0	0	tunis
photo	post_user_1008279892518211	1008279892518211_1229796107033254	https://www.facebook.com/1008279892518211/posts/1229796107033254	Walid Bou Armine shared ‎الشرطة البلدية التونسية police municipale tunisie‎ s post to the group: WINOU ETROTTOIR???...	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/13626408_841375629329299_1786997330800625204_n.jpg?oh=853a8e86c4ffb4928cf63274f689074e&oe=5A13091C	https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/13626408_841375629329299_1786997330800625204_n.jpg?oh=51c33f6528697853e3b810b00898ff97&oe=5A15FDE3	https://www.facebook.com/policemunicpaletunisie/photos/a.112913695508833.16069.112876285512574/841375629329299/?type=3	facebook.com	2016-07-09T17:53:29+0000	1468086809	2016-07-09 19:53:29	38	7	39	0	46	7	5	2	1	0	37	1	0	0	0	0	0	tunis
photo	post_user_1008279892518211	1008279892518211_1228772490468949	https://www.facebook.com/1008279892518211/posts/1228772490468949	#تونس_ترجع_نظيفة_إذا	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/13612130_10209656155751322_8137575361213999232_n.jpg?oh=e5e5d89c146e57df50d578588fc054fe&oe=5A501267	https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/13612130_10209656155751322_8137575361213999232_n.jpg?oh=208bcbcdd626ec0cc8372fa222ee6d4e&oe=5A41856A	https://www.facebook.com/photo.php?fbid=10209656155751322&set=gm.1228772490468949&type=3	facebook.com	2016-07-08T18:38:27+0000	1468003107	2016-07-08 20:38:27	57	102	60	11	173	95	53	42	124	0	54	2	0	0	0	0	0	tunis
photo	post_user_1008279892518211	1008279892518211_1226894223990109	https://www.facebook.com/1008279892518211/posts/1226894223990109	Bonjour à tous et Aidkom Mabrouk  ici à rue Ali Darghouth  une rue qui mène direct vers la gare de Tunis.  Aux yeux de tous! Municipalité juste à coté  Police de circulation juste à coté et même la fourrière est juste à coté. Les voitures sur le trottoir et les piétons qui marchent sur la route!!!  C est complètement tordu mais c est typiquement tunisien d après la révolution de la pagaille.	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/13599778_10206539933686504_3695120378054406465_n.jpg?oh=59855664b675279acb382af4b0ea0e0e&oe=5A5A6055	https://scontent.xx.fbcdn.net/v/t31.0-8/s720x720/13603584_10206539933686504_3695120378054406465_o.jpg?oh=95cfad6553c2741dba4aa39f916e6e25&oe=5A59F2F4	https://www.facebook.com/photo.php?fbid=10206539933686504&set=gm.1226894223990109&type=3	facebook.com	2016-07-07T11:51:32+0000	1467892292	2016-07-07 13:51:32	33	25	44	28	97	24	12	12	23	0	33	0	0	1	0	10	0	tunis
photo	post_user_1008279892518211	1008279892518211_1226224644057067	https://www.facebook.com/1008279892518211/posts/1226224644057067	aya 3idkom mabrouk chaab touness al 3adhim  3 places de parking pour le prix d une.	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/13615394_10210132261209097_4862094248931084910_n.jpg?oh=addea12dd4f8dfada635652653b5e604&oe=5A55F294	https://scontent.xx.fbcdn.net/v/t1.0-0/p180x540/13615394_10210132261209097_4862094248931084910_n.jpg?oh=8fee001438c2b6cc21c0d5be6559edda&oe=5A4FE0E0	https://www.facebook.com/photo.php?fbid=10210132261209097&set=gm.1226224644057067&type=3	facebook.com	2016-07-06T14:26:31+0000	1467815191	2016-07-06 16:26:31	14	15	23	3	41	14	14	0	3	0	14	0	0	2	2	4	0	tunis
status	post_user_1008279892518211	1008279892518211_1226487250697473	https://www.facebook.com/1008279892518211/posts/1226487250697473	على قد ما يزيد les membres  les partages et les commentaires لنّا  على قد الزّبلة+والفوضى عمَّال ايزيدو اتقول ناس عاملة بلعاني وإلّا ميهمهاش 🤔🤔🙄bref   البلاد بلادك وإنتي إلّي عايش فيها وكانك عليّا ... طُحت من عيني ، قسما بِاللَّه التونسي خياروشي يبقى زوّالي ويخدم contractuel عمرو ما يترسّم وخّاصة يلزمو واحد ديكتاتور يتحكّم فيه ، أنا اللّي في بالي قتلو وأقتضى التّنويه  ولّي عندو ريح ......					2016-07-06T23:33:44+0000	1467848024	2016-07-07 01:33:44	3	0	3	0	3	0	0	0	0	0	3	0	0	0	0	0	0	tunis
status	post_user_1008279892518211	1008279892518211_1226333547379510	https://www.facebook.com/1008279892518211/posts/1226333547379510	بلد خرج من حرب عالمية مهزوم...... يصنع الحاسوب و التلفزيون و الطائرات و الفلزفقيون ......و بلد منذ نصف قرن لازال في طور النمو شاب اطفاله و ماتت كهوله و هم لا يصنعون.... و لإكتفائهم في الرغيف غير قادرون.... ،مديونون .... عن تعليم عال جدا يتكلمون ... في حين انهم عالميا غير مصنفون...... و برامجهم في كل سنة تصبح متغيرون ...... تعريب، تفرنيس ،أمديون ......في أي شيئ أنتم خائضون........على إمتداد نصف قرن أرحام أمهاتكم لم تلد سوى رئيسين ثم عن التداول تتحدثون ...طبيعة الكون البشر العلم الطبيعة ديناميكية و تبديل إلا عندكم نفس الاسماء لانكم بنفس العقلية تعيشون...  يا شعبا يعيش بالكفتاجيون...... و بأحد رياضي و إثنين رياضي و ثلاثاء رياضي و أربعاء رياضي و خميس رياضي و جمعة رياضي و سبت رياضي تتناقشون....... ثم بالساحلي حاوي و الزناطير جبري و الصفاقسي كافي و المكشخ مرتشي تتسابون........ و بنخبة لازالت مصيبتها غطاء رأس و حداثة معناها يكمن في الكلسون........ إنهضوا يرحمكم الله  لا تطالبوا بأحد و لا بأسماء مادام الفاروق و بغلته أصبحوا ماض و مخزون ....أرسوا عماد دولة و إستقلوا لأننا نحيطكم علما انتم لازلتم غير مستقلون....و أي إسما ستقترحون....... بمثل هاته المؤسسات سيكون لمحالة بمرور الزمن من المنقلبون ....  غيروا ما يجعل كنه الأسماء لا يتغير...فأمريكا هي امريكا و بريطانيا هي بريطانيا لأنهم بإستراتيجيات يحكمون ......و لا بأسماء مسؤولون..... وجب بعد مدة أن يتغيرون					2016-07-06T18:23:34+0000	1467829414	2016-07-06 20:23:34	3	0	3	1	4	0	0	0	0	0	2	0	0	0	0	0	0	sfax
photo	post_user_1008279892518211	1008279892518211_1223764674303064	https://www.facebook.com/1008279892518211/posts/1223764674303064	في الوقت الذي تسعى فيه السلط الجهوية في الولايات الأخرى إلى إزالة البنايات العشوائية و مختلف التجاوزات على الأرصفة، يقوم السيد والي قفصة، بالترخيص لعضو نداء تونس بالجهة لبناء كشك في قلب ممر المترجلين الذي يتوسط ساحة باستور، الساحة الوحيدة التي تملك هذا التوصيف، سعيكم مشكور سيدي المسؤول لتخريب ما ابقى عليه اسلافك من تشويه للمشهد العمراني لمدينة قفصة	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/13567473_10209870129338400_2836376304443180600_n.jpg?oh=c5c9d191252922d27e68b5222e81822e&oe=5A472EA9	https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/13567473_10209870129338400_2836376304443180600_n.jpg?oh=89d5fa421b79474189af3c01a9ec48fb&oe=5A5AC7A4	https://www.facebook.com/photo.php?fbid=10209870129338400&set=gm.1223764674303064&type=3	facebook.com	2016-07-02T18:50:12+0000	1467485412	2016-07-02 20:50:12	28	15	38	29	82	13	11	2	10	0	28	0	1	0	0	9	0	tunis
photo	post_user_1008279892518211	1008279892518211_1224792974200234	https://www.facebook.com/1008279892518211/posts/1224792974200234	نهج بيرم التونسي باردو هذا الصباح.	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/13606957_1657322981258667_8271115747361834002_n.jpg?oh=a5ae5f5b46a2c3fc1c0ef2bc19772916&oe=5A57C2E8	https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/13606957_1657322981258667_8271115747361834002_n.jpg?oh=f581911259ab6359f4cd15c0f01cb005&oe=5A14E5FD	https://www.facebook.com/photo.php?fbid=1657322981258667&set=gm.1224792974200234&type=3	facebook.com	2016-07-04T09:01:07+0000	1467622867	2016-07-04 11:01:07	18	35	29	33	97	35	27	8	18	0	17	0	2	0	1	7	0	tunis
link	post_user_1008279892518211	1008279892518211_1223738040972394	https://www.facebook.com/1008279892518211/posts/1223738040972394	Voilà un exemple de vrai tunisien.............. UN VRAI DE VRAI. Tous mes respects MONSIEUR.	https://external.xx.fbcdn.net/safe_image.php?d=AQC_-d7j2JQJSwpl&w=130&h=130&url=http%3A%2F%2Fkapitalis.com%2Ftunisie%2Fwp-content%2Fuploads%2F2016%2F07%2FBac-vendeur-machmoum-Menzah.jpg&cfs=1&sx=73&sy=0&sw=380&sh=380&_nc_hash=AQC_UV4rObQWqBSe	https://external.xx.fbcdn.net/safe_image.php?d=AQA5znKQdJCmOd9k&url=http%3A%2F%2Fkapitalis.com%2Ftunisie%2Fwp-content%2Fuploads%2F2016%2F07%2FBac-vendeur-machmoum-Menzah.jpg&_nc_hash=AQAn-_12ZQC6I9Fa	http://kapitalis.com/tunisie/2016/07/02/el-menzah-le-vendeur-de-machmoum-decroche-son-bac/	kapitalis.com	2016-07-02T17:52:20+0000	1467481940	2016-07-02 19:52:20	581	69	617	0	686	68	61	7	27	0	570	34	1	0	0	0	0	tunis
photo	post_user_1008279892518211	1008279892518211_1225205837492281	https://www.facebook.com/1008279892518211/posts/1225205837492281	الحي الأولمبي ( حي الخضراء ) شاحنة بلدية تونس تنقل أثاث أحد الموظفين بالبلدية إلى إحدى العمارات التابعة أيضا للبلدية نفسها و التي إستولى عدد من المتقاعدين منها على شقق سلموها لأبنائهم بل و فتحوها مقرات لشركات خاصة.	https://scontent.xx.fbcdn.net/v/t1.0-0/q82/s130x130/13620898_516013195252248_2990021800332788929_n.jpg?oh=e10ca75088dd9400c389bf1ae2f6bf67&oe=5A5A7F4D	https://scontent.xx.fbcdn.net/v/t1.0-9/q83/s720x720/13620898_516013195252248_2990021800332788929_n.jpg?oh=03654fe0bd13f7931248435a71e2ad71&oe=5A415B98	https://www.facebook.com/photo.php?fbid=516013195252248&set=gm.1225205837492281&type=3	facebook.com	2016-07-05T00:11:17+0000	1467677477	2016-07-05 02:11:17	22	3	30	16	49	3	3	0	1	0	22	0	1	0	1	6	0	tunis
video	post_user_1008279892518211	1008279892518211_1223951970951001	https://www.facebook.com/1008279892518211/posts/1223951970951001	مسكينة تونس	https://scontent.xx.fbcdn.net/v/t15.0-10/s130x130/13573285_10210200145340607_367338374_n.jpg?oh=a6dbe3508a22b58139ee4863a6bf3a12&oe=5A4CBB37	https://scontent.xx.fbcdn.net/v/t15.0-10/13573285_10210200145340607_367338374_n.jpg?oh=9a292ff473a70b6c2a84e32aff928d0d&oe=5A564D63	https://www.facebook.com/10214456901716856/videos/10210200143700566	facebook.com	2016-07-03T01:36:58+0000	1467509818	2016-07-03 03:36:58	15	15	44	51	110	15	14	1	3	0	14	0	4	0	10	14	0	tunis
video	post_user_1008279892518211	1008279892518211_1223542077658657	https://www.facebook.com/1008279892518211/posts/1223542077658657	Kchouk Aida shared ‎الحملة الوطنية على فساد الادارة بالبلاد التونسية‎ s video to the group: WINOU ETROTTOIR???...	https://scontent.xx.fbcdn.net/v/t15.0-10/s130x130/13481600_981039408681646_418114742_n.jpg?oh=60c79d05c596d8cd69c6ccac8b53dc99&oe=5A176E88	https://scontent.xx.fbcdn.net/v/t15.0-10/13481600_981039408681646_418114742_n.jpg?oh=59fad998e1f2bcfb3e9e67c08130b495&oe=5A433B9C	https://www.facebook.com/voiture.administration.corruption/videos/981039062015014/	facebook.com	2016-07-02T11:12:33+0000	1467457953	2016-07-02 13:12:33	18	4	22	0	26	4	4	0	0	0	18	0	0	0	0	4	0	tunis
video	post_user_1008279892518211	1008279892518211_1224143614265170	https://www.facebook.com/1008279892518211/posts/1224143614265170	Je ne sais pas si c est une plaisanterie ou pas mais les jet ski sont très dangereux et beaucoup de personnes on perdu la vie sur nos plages tunisiennes à cause des jet skieurs irresponsables et non respectueux des lois  Où est la société civile dans tout ça ? ????	https://scontent.xx.fbcdn.net/v/t15.0-10/s130x130/13537828_1250445484966041_1856931929_n.jpg?oh=a70a287d146e7c1d120ce98318fd6f9e&oe=5A4919F1	https://scontent.xx.fbcdn.net/v/t15.0-10/13537828_1250445484966041_1856931929_n.jpg?oh=018d9869fb0b343dc4b6126a09b32178&oe=5A4C7EA5	https://www.facebook.com/asfourstahoficiel/videos/1250444584966131/	facebook.com	2016-07-03T10:11:11+0000	1467540671	2016-07-03 12:11:11	10	2	14	0	16	2	2	0	1	0	10	0	0	0	0	4	0	tunis
photo	post_user_1008279892518211	1008279892518211_1223912610954937	https://www.facebook.com/1008279892518211/posts/1223912610954937	A la base c etait pas une fontaine? (Gare de tunis)	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/13592425_1826720554226586_1781147724015879316_n.jpg?oh=566558b2f358d93135b08dd5153c66c4&oe=5A3F5FC7	https://scontent.xx.fbcdn.net/v/t1.0-0/p180x540/13592425_1826720554226586_1781147724015879316_n.jpg?oh=7bbfcde9e008351be2149a9302ee0862&oe=5A42AABB	https://www.facebook.com/photo.php?fbid=1826720554226586&set=gm.1223912610954937&type=3	facebook.com	2016-07-03T00:34:55+0000	1467506095	2016-07-03 02:34:55	2	1	2	1	4	1	1	0	0	0	2	0	0	0	0	0	0	tunis
